Ticker,Volume,Short Float,Short Ratio
KURA,"2,103,635",15.18%,7.44
INO,"6,487,413",15.59%,5.28
PLSE,"577,081",15.61%,8.06
IT,"2,285,550",15.68%,6.13
AXTI,"15,320,559",16.04%,0.98
XNCR,"962,159",16.21%,11.83
AMR,"447,356",16.42%,6.10
ALOY,"3,280,826",16.99%,3.26
RIGL,"502,496",17.14%,8.70
CRWV,"32,398,468",17.58%,2.05
REAX,"7,269,889",17.83%,6.68
DUOT,"6,307,251",18.32%,6.23
ASMB,"304,536",18.75%,10.66
EROC,"5,026,987",19.78%,2.13
SGMT,"1,810,931",20.35%,9.94
RNA,"212,552",20.59%,18.18
CLBK,"5,272,163",20.72%,4.57
CAKE,"2,287,447",20.80%,6.30
UMAC,"8,279,696",20.82%,1.55
KYTX,"1,145,434",21.34%,8.04
CADL,"2,160,898",21.85%,7.33
OMER,"2,467,443",22.09%,7.31
ZENA,"5,338,731",22.37%,1.73
VUZI,"2,985,687",22.43%,8.72
FOXA,"6,651,444",22.69%,7.15
MMED,"1,516,423",23.13%,5.53
RIG,"45,521,248",25.12%,6.62
LUNR,"20,284,145",25.46%,2.70
FDMT,"3,452,922",25.62%,14.28
GO,"3,698,913",26.12%,8.62
PATH,"72,191,614",31.10%,1.89
INDI,"15,864,675",32.50%,11.27
RUM,"5,433,694",37.09%,7.92
