Ticker,Volume,Short Float,Short Ratio
LITE,"4,205,440",15.05%,2.67
GALT,"469,926",15.40%,20.93
CRVS,"920,394",15.76%,10.17
ESTA,"596,960",17.16%,10.98
CGEM,"1,014,595",17.18%,7.12
ORGO,"1,572,230",17.81%,7.80
OMER,"3,829,208",17.85%,3.63
IMNM,"1,680,420",18.03%,10.69
MDGL,"466,143",18.09%,10.37
BKV,"899,268",18.37%,4.71
CELC,"1,621,401",18.41%,5.41
APGE,"752,516",19.41%,11.47
ZIM,"10,875,713",19.86%,5.05
KROS,"1,666,590",20.64%,7.59
CSIQ,"10,506,485",22.90%,2.89
SRRK,"2,775,225",23.98%,6.92
URGN,"1,190,219",26.30%,9.63
CRK,"3,540,685",26.71%,7.27
SNDX,"3,155,904",30.13%,9.32
KALV,"3,068,808",35.16%,11.09
ZBIO,"549,472",36.98%,12.07
