Ticker,Volume,Short Float,Short Ratio
PRKS,"1,109,467",15.18%,6.89
UFPT,"236,178",15.22%,5.46
TVTX,"2,595,739",15.63%,6.47
H,"1,133,082",16.28%,7.52
CACC,"197,575",16.62%,5.52
GIII,"917,540",17.03%,10.51
HNGE,"1,853,420",17.24%,3.19
DEI,"4,224,108",18.20%,11.53
AMPG,"15,812,220",18.49%,1.63
DNUT,"2,496,727",18.60%,7.68
DUOL,"1,821,014",19.26%,4.19
CAKE,"1,545,405",19.74%,7.64
TGTX,"2,403,097",19.83%,13.63
CRMD,"1,412,069",20.13%,11.44
PENG,"3,164,965",20.46%,4.16
PK,"7,875,495",21.27%,8.98
KSS,"5,707,976",22.53%,4.42
CPB,"12,699,563",22.61%,5.43
TBCH,"443,181",22.99%,10.48
NTCL,"10,828,464",23.77%,0.80
UHAL,"422,815",24.56%,7.72
TWST,"1,793,668",24.99%,10.80
CBRL,"2,718,510",27.73%,5.95
TNGX,"7,146,570",31.58%,10.04
LFVN,"919,997",33.79%,10.74
AI,"8,122,689",38.59%,8.81
