Ticker,Volume,Short Float,Short Ratio
SWKS,"4,897,100",15.13%,6.10
INOD,"1,775,468",16.98%,3.27
SEDG,"4,281,317",17.19%,2.55
CLFD,"377,433",17.45%,9.78
PENG,"3,099,333",17.96%,4.54
DBX,"4,028,469",18.03%,6.29
SKLZ,"1,579,194",19.21%,1.46
VUZI,"6,724,154",20.67%,12.38
RIG,"37,837,048",20.84%,5.73
PSNL,"1,868,029",21.15%,7.06
TE,"66,333,266",21.60%,2.57
KULR,"2,714,063",22.08%,6.26
BKSY,"2,643,423",22.68%,3.55
SG,"6,306,772",23.13%,5.11
SEGG,"3,143,944",23.40%,0.94
SAIL,"5,488,087",23.42%,4.22
ENPH,"8,494,792",23.67%,4.64
NN,"2,834,101",23.95%,8.50
WEN,"11,398,259",26.71%,4.83
DERM,"322,848",27.48%,14.73
WYFI,"1,861,716",27.71%,2.29
SHMD,"1,846,158",30.09%,1.89
SLS,"7,397,690",31.11%,8.17
FIG,"34,371,392",31.56%,3.15
CLSK,"34,182,874",36.63%,4.52
KALV,"8,048,392",38.39%,5.16
HPK,"1,262,905",40.96%,8.58
WOLF,"5,803,739",58.00%,3.65
GRPN,"1,995,109",59.70%,7.20
