Ticker,Volume,Short Float,Short Ratio
RLAY,"2,676,756",15.12%,8.59
OCGN,"7,248,913",15.36%,9.73
LITE,"7,165,013",15.68%,2.33
ABX,"647,284",16.35%,10.46
AAOI,"16,892,597",16.49%,1.83
INGM,"3,993,633",16.52%,8.59
BCRX,"5,117,679",17.51%,9.12
ALMU,"1,130,669",17.64%,5.24
AEHR,"3,501,146",17.76%,4.37
CGEM,"893,488",18.51%,9.00
DK,"2,281,223",18.65%,7.43
CGON,"1,158,369",18.66%,9.01
WTI,"15,337,279",19.40%,8.48
NOG,"3,979,275",19.67%,8.48
GPRE,"1,847,207",19.91%,9.94
KNTK,"1,604,355",20.46%,6.47
PBF,"4,104,313",21.88%,5.95
DNTH,"1,073,933",22.49%,10.90
AVTX,"490,100",22.65%,9.54
XTIA,"6,537,360",22.85%,4.00
TMDX,"1,533,778",24.86%,10.85
IEP,"1,354,243",24.98%,12.17
ABR,"4,738,347",27.01%,11.57
BCAX,"565,143",27.74%,16.54
NGNE,"196,184",29.17%,20.18
IBTA,"693,977",34.42%,10.21
IOVA,"13,916,622",37.37%,9.91
ORIC,"1,885,364",38.81%,13.87
