Ticker,Volume,Short Float,Short Ratio
LITE,"4,936,790",15.05%,2.61
UFPT,"165,600",15.38%,9.56
AMCX,"507,715",15.44%,10.54
LCTX,"15,959,842",15.55%,19.27
LB,"432,509",16.40%,9.82
RES,"2,061,703",16.48%,10.93
LYFT,"26,898,336",16.79%,3.06
DERM,"330,365",17.06%,12.10
ESTA,"933,002",17.22%,10.99
COLL,"1,159,199",17.57%,12.73
ORGO,"1,408,149",17.81%,7.95
IMNM,"1,547,711",17.96%,11.09
MDGL,"452,755",18.18%,10.14
VERA,"2,411,422",19.05%,5.73
RIVN,"72,045,849",19.31%,3.01
RIGL,"806,447",19.45%,4.93
CELC,"1,328,549",20.02%,5.41
KROS,"1,902,865",20.64%,8.03
CTMX,"4,119,219",22.78%,7.11
CSIQ,"8,020,750",23.03%,3.36
LMND,"3,645,932",24.65%,5.61
URGN,"1,201,095",26.30%,9.61
REAL,"8,038,029",26.52%,6.04
CRK,"3,320,366",26.75%,7.44
IOVA,"14,693,387",29.72%,6.79
KALV,"2,723,092",35.32%,11.58
CMBM,"18,428,388",47.11%,0.44
