Ticker,Volume,Short Float,Short Ratio
CENX,"4,050,990",15.66%,4.25
COLL,"864,954",17.15%,12.31
LYFT,"21,563,919",17.23%,3.06
DERM,"226,331",17.29%,10.55
BE,"15,596,477",17.31%,2.78
DK,"3,927,322",17.93%,5.44
H,"1,766,828",18.09%,7.64
ESTA,"1,003,434",18.32%,11.40
HTZ,"14,482,419",18.33%,4.70
ORGO,"32,956,921",18.59%,14.32
W,"6,817,195",19.78%,4.94
YOU,"3,848,696",20.06%,10.74
CNX,"2,009,467",20.40%,14.62
CSIQ,"6,737,175",20.55%,3.49
RIVN,"65,584,016",21.16%,3.49
CRK,"4,360,603",23.48%,6.79
DBI,"1,417,328",24.40%,9.07
LMND,"4,255,824",25.76%,5.75
URGN,"2,073,026",26.29%,9.71
EOSE,"41,605,759",30.42%,4.31
DNUT,"8,813,480",31.73%,3.49
