Ticker,Volume,Short Float,Short Ratio
RES,"3,770,992",15.38%,6.23
TYRA,"934,279",15.41%,6.31
OCGN,"8,819,170",15.84%,7.36
LITE,"7,512,290",15.85%,2.12
DK,"2,009,725",16.16%,6.19
TERN,"3,333,845",17.35%,7.78
CGON,"1,951,926",17.45%,7.37
BCRX,"9,201,451",17.55%,8.43
SEDG,"3,621,349",18.42%,3.48
GPRE,"1,780,473",18.91%,8.76
CVI,"3,055,621",19.55%,4.22
ANAB,"756,912",20.05%,10.62
NBIS,"14,542,381",21.69%,3.08
DNUT,"2,656,195",22.76%,8.34
NN,"1,776,375",23.39%,14.87
ANDG,"596,674",23.86%,8.02
TRON,"2,196,909",23.89%,8.38
PBF,"5,070,695",25.40%,6.20
HPK,"1,021,939",36.37%,7.51
IBTA,"382,591",39.98%,11.36
