Ticker,Volume,Short Float,Short Ratio
BAND,"1,089,872",15.98%,4.29
PRGO,"4,279,817",16.39%,6.99
SMCI,"49,323,237",16.62%,2.04
PACB,"11,367,889",17.15%,7.32
SATL,"7,513,918",17.39%,3.57
DMAC,"236,353",17.95%,28.45
DFDV,"2,945,305",18.63%,3.19
TWST,"2,706,304",19.57%,7.14
CVI,"1,170,273",19.79%,5.53
GRAL,"1,292,245",20.41%,10.06
UPXI,"6,328,132",24.76%,5.37
PGEN,"6,563,619",25.73%,8.44
TEM,"8,443,082",26.00%,4.26
GEMI,"2,492,813",27.82%,4.94
NUAI,"7,851,912",30.78%,3.43
SRZN,"1,929,574",36.05%,5.54
