Ticker,Volume,Short Float,Short Ratio
IMAX,"1,741,818",15.00%,5.11
PRAX,"1,590,046",15.38%,3.59
INMB,"847,321",15.64%,7.54
APLS,"3,078,685",15.76%,6.33
VSCO,"5,158,517",15.91%,4.35
WRAP,"533,498",16.00%,13.74
RES,"2,070,277",16.06%,10.66
DYN,"8,142,163",16.31%,6.53
SATS,"10,484,251",16.59%,4.70
GIII,"760,696",16.72%,13.93
MNMD,"3,945,770",16.76%,6.76
CGEM,"2,926,248",16.93%,5.84
ANGI,"1,810,730",17.55%,6.10
NRDY,"1,488,754",17.92%,10.20
EBS,"1,341,566",18.36%,8.55
FLG,"8,950,572",18.43%,11.27
SYRE,"1,178,640",18.47%,13.98
COLL,"687,423",18.62%,12.27
ABL,"825,411",18.72%,8.50
NN,"1,495,229",18.79%,12.50
APGE,"1,474,765",19.79%,10.42
HRTX,"2,435,810",20.15%,20.13
CADL,"888,573",20.32%,10.71
EZPW,"1,458,358",20.44%,13.77
VERA,"2,019,494",20.48%,6.25
NOG,"2,162,534",21.18%,9.52
CRMT,"205,780",21.21%,8.92
CNX,"2,047,355",21.32%,14.68
SVRA,"2,328,414",21.40%,9.78
JBLU,"24,055,688",22.45%,3.33
ALT,"5,478,033",22.50%,8.03
CAL,"1,704,441",23.14%,7.02
KROS,"1,070,078",23.88%,7.12
CRMD,"2,975,695",25.16%,6.26
AVBP,"557,439",27.54%,20.47
ULCC,"7,307,398",33.61%,7.30
CAPR,"5,342,459",35.22%,5.30
SNBR,"1,195,511",40.76%,9.84
