Ticker,Volume,Short Float,Short Ratio
RLAY,"2,455,881",15.12%,8.41
AMPX,"14,964,491",15.34%,2.12
EOLS,"1,322,889",15.65%,6.04
SLDB,"4,928,076",15.73%,8.51
TDAY,"2,334,292",15.86%,13.44
PRTA,"625,824",16.32%,12.49
ABX,"732,819",16.35%,10.53
KURA,"2,185,797",16.40%,8.97
BCRX,"5,427,541",17.51%,9.14
CGON,"1,242,010",17.83%,8.85
GRND,"2,333,974",18.18%,4.29
DK,"2,550,039",18.65%,7.05
WTI,"27,227,117",19.40%,6.83
NOG,"3,346,867",19.67%,8.23
MRNA,"13,813,023",19.75%,5.96
GPRE,"2,148,792",19.91%,9.58
TBCH,"248,999",20.80%,12.39
RNAC,"2,926,442",22.49%,13.55
DNTH,"4,610,355",22.49%,10.36
HNGE,"1,500,337",22.81%,3.27
XTIA,"4,378,453",22.85%,3.64
SNDX,"2,553,285",26.10%,16.60
SOC,"8,671,847",26.91%,3.90
BCAX,"1,000,371",27.74%,16.15
SPHR,"1,703,653",27.96%,9.85
DDD,"10,205,258",28.94%,9.58
NVAX,"5,549,841",32.77%,10.32
SLS,"9,675,233",32.85%,5.17
TECX,"726,566",36.16%,9.26
IOVA,"27,490,803",37.37%,9.11
TNGX,"3,491,337",48.12%,14.51
KALV,"2,016,440",53.21%,20.55
