Ticker,Volume,Short Float,Short Ratio
CDZI,"1,206,043",15.67%,8.94
MLYS,"2,593,863",15.91%,8.22
CXW,"1,838,127",16.08%,10.58
SMR,"53,956,268",16.87%,2.12
CRWV,"51,191,160",16.92%,2.11
BKV,"1,021,832",18.61%,6.70
INO,"3,473,818",19.40%,5.79
SWKS,"6,839,431",19.88%,5.25
GPRO,"93,712,821",19.90%,0.87
CVI,"1,197,589",20.13%,5.81
PSIX,"516,708",20.46%,3.81
DFDV,"2,909,522",21.15%,4.55
VTS,"573,763",22.85%,12.75
ASST,"8,992,535",23.12%,3.39
VSTM,"4,366,392",23.13%,7.70
NRGV,"6,916,481",24.04%,5.82
SMMT,"7,355,093",24.57%,7.00
CHPT,"5,401,401",25.31%,3.90
IREN,"50,914,803",27.69%,2.12
SEI,"4,994,156",27.85%,5.26
AESI,"3,237,038",29.81%,7.65
NUAI,"15,443,900",31.71%,3.60
