Ticker,Volume,Short Float,Short Ratio
RR,"29,693,717",15.55%,1.07
DYN,"3,136,547",15.64%,5.63
UPB,"2,190,034",15.73%,6.83
SIG,"3,095,276",15.93%,5.77
CRNX,"1,464,496",15.96%,16.91
VRDN,"1,492,965",16.03%,15.57
OLMA,"1,388,249",16.06%,12.97
BLBD,"803,300",16.18%,9.15
LITE,"2,654,498",16.47%,4.23
SBH,"2,764,890",16.66%,8.77
NRGV,"2,549,007",16.87%,7.73
TYRA,"419,862",17.01%,18.85
MIRM,"920,845",17.09%,11.74
CLB,"562,042",17.12%,15.92
MLYS,"15,694,387",17.31%,8.98
LYFT,"23,009,115",17.89%,4.04
AEO,"12,855,750",18.11%,2.47
YOU,"1,994,008",18.57%,10.20
MDGL,"428,115",18.81%,10.15
TARS,"859,408",19.04%,11.92
PRCH,"3,567,447",19.85%,5.94
BE,"10,211,575",19.90%,4.73
QURE,"1,197,053",19.99%,8.47
MTSR,"1,295,837",20.74%,8.31
PBF,"3,821,590",20.86%,4.81
PGEN,"9,867,443",20.93%,4.38
CRMD,"26,876,933",21.20%,5.48
CIFR,"62,022,791",21.38%,1.79
VITL,"1,332,228",21.51%,7.76
RIVN,"51,176,526",21.52%,4.78
ULCC,"8,826,343",21.71%,4.46
SVRA,"2,186,973",21.98%,14.15
RIOT,"46,551,688",22.04%,1.89
AXL,"6,511,440",22.14%,6.59
VTLE,"1,781,578",22.35%,4.30
KRRO,"248,265",23.56%,8.12
OPEN,"408,190,748",24.33%,0.64
STOK,"986,330",24.37%,14.89
LQDA,"3,970,098",26.23%,6.63
SPHR,"812,119",26.84%,10.69
EOSE,"19,639,714",32.48%,5.50
ZBIO,"337,806",52.29%,29.08
