Ticker,Volume,Short Float,Short Ratio
URGN,"1,241,264",15.34%,7.67
EVCM,"303,047",15.87%,12.73
PSNL,"12,870,286",16.02%,3.43
CLBK,"876,339",16.61%,10.99
ENOV,"1,369,878",16.91%,8.06
SPB,"468,309",16.93%,9.99
PCRX,"776,567",17.48%,12.61
CDNA,"4,484,562",17.85%,9.84
IMCR,"762,533",17.86%,17.99
MBX,"834,989",20.02%,7.18
MTN,"1,005,517",20.08%,8.50
SAH,"321,918",20.27%,8.00
GIII,"912,825",20.41%,12.93
FA,"1,891,078",20.66%,10.29
OXM,"523,589",20.72%,6.54
BOBS,"1,205,233",20.84%,5.76
EYE,"2,385,975",21.27%,7.17
AMCX,"1,056,399",21.94%,13.42
RHI,"3,832,983",22.66%,9.29
HROW,"934,505",22.76%,8.76
FBIO,"763,180",23.16%,11.47
LOVE,"390,055",24.18%,16.32
SEZL,"1,055,293",25.11%,6.09
MMED,"1,252,524",25.31%,7.10
ACHC,"4,237,901",26.21%,7.29
CERT,"4,635,968",27.35%,7.25
OMDA,"1,319,098",28.24%,6.89
UAA,"9,219,341",30.03%,6.54
TRIP,"4,038,016",30.68%,8.84
STIM,"11,882,788",31.08%,3.80
ZBIO,"884,133",35.17%,16.79
PATH,"97,474,837",35.55%,2.95
GRPN,"2,665,308",59.61%,5.76
