Ticker,Volume,Short Float,Short Ratio
CENX,"2,733,479",15.15%,3.71
MBC,"2,460,555",15.93%,12.51
LITE,"5,835,764",16.19%,2.34
BLBD,"508,659",17.08%,11.89
SBH,"3,841,473",17.95%,9.78
WT,"5,938,174",18.37%,5.95
AAOI,"5,947,494",18.62%,2.24
GPRE,"2,168,047",18.92%,9.53
DRVN,"1,159,666",19.28%,11.19
WTI,"2,999,004",19.64%,11.69
FWRD,"591,922",19.99%,7.84
FLG,"5,780,146",20.18%,11.93
BGS,"2,365,085",20.21%,8.99
CHTR,"2,144,334",20.22%,8.64
DK,"1,576,919",21.28%,8.41
PSIX,"582,669",21.58%,3.18
CACC,"315,712",21.86%,9.38
AAP,"1,805,707",22.27%,7.33
HUMA,"26,664,777",22.66%,7.74
AMKR,"8,318,295",24.15%,2.64
EZPW,"1,989,479",24.60%,13.53
DCH,"4,541,836",25.36%,6.20
UAA,"17,577,125",33.51%,5.28
WULF,"65,447,410",36.20%,2.98
