Ticker,Volume,Short Float,Short Ratio
AMCX,"1,387,779",15.28%,8.27
MNMD,"1,289,384",15.40%,9.07
SBH,"2,414,626",15.45%,8.38
GCMG,"1,822,365",15.61%,15.05
UAMY,"7,494,288",15.94%,3.19
MIRM,"1,826,621",16.21%,15.18
HCC,"1,135,324",16.38%,7.69
BLBD,"682,059",16.42%,10.71
LITE,"4,314,636",16.64%,5.13
SGML,"7,274,728",16.73%,4.60
SKIN,"3,570,171",16.74%,11.12
LENZ,"2,767,825",16.76%,11.96
GCT,"2,872,623",16.82%,5.47
AMR,"817,463",16.99%,5.02
GO,"4,615,019",17.23%,4.29
NRGV,"2,129,938",18.09%,8.36
POWL,"469,666",18.12%,5.79
PTON,"27,890,580",19.03%,4.86
AXL,"5,340,492",19.33%,6.40
UPB,"1,453,424",19.48%,8.60
ZIM,"23,400,182",20.75%,4.17
TARS,"1,174,775",21.35%,13.01
MP,"23,546,854",21.82%,1.87
REAL,"6,828,507",21.91%,5.90
VITL,"1,643,281",22.44%,8.83
METC,"3,715,810",22.53%,2.72
TBCH,"390,870",23.65%,9.75
CMPO,"1,413,460",24.63%,12.43
FLNC,"5,240,692",25.13%,3.94
VKTX,"6,838,923",26.22%,7.84
SNDX,"2,982,750",28.69%,10.50
LMND,"3,455,966",30.04%,6.76
LQDA,"3,439,134",32.39%,8.94
VSTM,"6,898,756",33.06%,7.31
SOUN,"121,369,469",33.75%,2.94
AIRS,"788,654",45.86%,7.98
