Ticker,Volume,Short Float,Short Ratio
FDS,"1,126,430",15.12%,5.58
KMTS,"580,883",15.19%,9.37
WRAP,"2,421,425",15.20%,18.81
CXT,"1,155,836",15.20%,7.70
LMND,"2,714,985",15.44%,6.66
TRVI,"2,369,239",15.50%,7.87
SOFI,"80,575,408",15.54%,2.72
PSNL,"4,577,296",15.74%,3.94
ENOV,"2,148,520",16.11%,8.26
MRNA,"14,588,359",16.15%,7.81
ARDT,"643,377",16.27%,7.23
UFPT,"303,922",16.28%,5.68
MMED,"1,031,211",16.34%,4.85
REYN,"1,279,894",16.45%,7.37
REAX,"4,597,170",16.71%,6.95
COLL,"646,767",16.80%,11.56
FA,"1,950,870",16.94%,9.12
URGN,"821,948",17.02%,8.13
DYN,"2,919,526",17.05%,12.75
BKD,"4,578,507",17.35%,9.64
MBLY,"7,246,106",17.42%,4.60
IMNM,"1,783,871",17.67%,14.15
EIKN,"516,685",17.77%,12.50
ZD,"645,568",17.86%,9.29
DMAC,"478,527",17.96%,25.04
VIA,"1,107,118",18.06%,6.93
ABX,"797,076",18.22%,10.15
DXC,"8,227,861",18.34%,5.42
ANNX,"6,766,496",18.52%,8.98
PRCH,"2,070,230",18.78%,7.95
OPEN,"87,214,807",19.07%,3.61
CAKE,"1,298,920",19.17%,7.11
RIVN,"38,972,760",19.40%,4.93
RGNX,"3,147,241",19.81%,5.27
VOR,"1,586,845",20.61%,5.00
CELH,"9,232,061",20.72%,4.12
RCKT,"3,192,129",21.14%,8.55
EZPW,"1,070,284",21.20%,13.03
DLO,"2,632,367",21.31%,5.78
TGTX,"2,699,386",21.33%,12.83
IRON,"988,763",21.88%,11.12
UA,"4,341,594",22.40%,7.74
TECX,"244,569",22.70%,10.66
HROW,"945,888",23.26%,9.17
LOVE,"287,322",23.50%,14.78
JBLU,"38,234,193",24.25%,2.78
UAA,"8,556,252",25.04%,5.56
PAR,"1,613,074",26.54%,7.24
CERT,"6,479,093",26.56%,7.07
PGEN,"5,155,964",27.21%,9.91
FDMT,"873,616",27.58%,14.95
ABEO,"1,417,983",28.13%,12.21
CRSP,"2,045,658",29.68%,15.31
BEAM,"2,403,133",30.20%,12.95
PATH,"69,778,215",32.24%,3.21
ORIC,"2,619,725",33.64%,12.83
PRME,"4,443,193",34.26%,12.10
SLS,"9,720,471",34.47%,7.26
RXRX,"37,990,366",39.11%,10.63
