Ticker,Volume,Short Float,Short Ratio
SATL,"20,534,043",15.21%,1.36
SYRE,"1,025,880",15.55%,13.63
TDAY,"2,418,621",15.79%,11.12
SRRK,"5,083,913",15.93%,11.73
BCRX,"5,609,409",16.28%,6.90
SAH,"424,380",18.02%,7.77
BMEA,"3,894,403",18.04%,10.37
APGE,"1,412,000",18.16%,8.08
TROX,"4,484,542",18.47%,5.28
TYRA,"1,322,517",18.63%,7.22
ELVN,"2,200,571",18.83%,6.38
MDGL,"505,846",18.85%,10.56
TERN,"12,804,853",19.00%,4.53
TGTX,"3,231,415",19.01%,13.39
CGON,"1,883,517",19.82%,8.04
DNTH,"2,078,637",20.84%,8.75
APLS,"90,330,172",21.95%,8.18
WTI,"14,766,049",23.13%,4.07
ANDG,"624,309",23.16%,7.34
CAR,"1,444,663",23.52%,10.34
BCAX,"996,289",25.47%,18.23
LOVE,"386,921",28.02%,12.35
SMMT,"3,929,831",35.07%,13.50
KALV,"1,959,485",51.54%,18.33
