Ticker,Volume,Short Float,Short Ratio
LAC,"37,983,432",15.06%,1.51
LTBR,"2,421,980",15.23%,2.06
ARQT,"2,556,018",15.33%,9.49
ODP,"890,139",15.33%,6.24
CLF,"24,870,348",15.47%,3.22
DNA,"2,873,425",15.48%,3.84
OMC,"11,008,673",15.51%,7.98
OLMA,"1,707,048",15.59%,10.79
BTSG,"6,019,644",15.80%,5.91
ETON,"606,076",15.97%,10.10
SION,"225,074",16.12%,17.08
ACLX,"641,792",16.24%,13.73
BDTX,"1,009,221",16.47%,7.50
EZPW,"944,787",16.59%,11.94
RCUS,"1,644,852",16.66%,13.89
QURE,"4,870,780",16.88%,3.00
CRNX,"2,107,851",16.94%,11.96
HROW,"819,358",16.95%,8.82
ORIC,"1,133,457",17.02%,8.72
CVI,"1,833,452",17.18%,2.91
CIFR,"46,909,726",17.23%,1.28
IMCR,"493,070",17.39%,29.79
OCGN,"7,247,253",17.60%,13.89
TR,"264,164",17.64%,14.38
DNTH,"960,237",17.64%,8.38
SKYT,"2,158,070",17.72%,3.67
CRVS,"1,542,187",17.78%,16.88
BCAX,"955,079",18.33%,14.53
HTZ,"9,635,596",18.46%,6.97
MTSR,"2,268,156",18.47%,4.51
NXE,"8,935,180",18.55%,12.80
IMNM,"1,292,955",18.77%,12.61
SPCE,"7,339,436",19.00%,3.11
PTON,"18,832,105",19.02%,5.86
BNED,"440,789",19.10%,5.51
BE,"25,025,285",19.16%,3.42
QBTS,"46,132,400",19.17%,1.37
VERA,"1,669,749",19.28%,6.31
BLNK,"3,826,923",19.38%,5.47
CORZ,"18,902,845",19.46%,3.15
CRNC,"2,608,946",20.05%,3.76
CLSK,"25,645,644",20.48%,2.24
MDGL,"465,891",20.51%,10.96
LENZ,"866,845",20.76%,10.81
RIOT,"43,174,365",21.68%,1.85
SRRK,"2,144,646",21.69%,8.49
EVGO,"4,138,574",22.70%,7.14
MVST,"7,743,332",22.95%,5.08
FTK,"836,435",23.07%,6.60
BKKT,"10,134,536",23.16%,1.48
CRK,"3,405,426",23.43%,6.92
CTMX,"4,260,335",23.60%,9.36
STOK,"1,207,454",24.74%,12.75
VUZI,"2,644,425",25.75%,8.63
SLNH,"14,118,374",27.27%,0.64
KRRO,"491,383",28.05%,8.27
NVTS,"24,373,089",28.11%,2.12
SEI,"2,716,615",28.18%,4.27
FLNC,"6,038,097",28.74%,4.07
DDD,"4,859,522",29.32%,9.17
NUVB,"20,424,687",29.38%,11.97
DPRO,"60,078,062",36.40%,0.53
ANAB,"3,746,919",36.78%,18.32
AIRS,"962,160",37.99%,8.05
TNGX,"3,415,118",41.98%,13.67
ZBIO,"514,866",53.84%,27.53
