Ticker,Volume,Short Float,Short Ratio
PAG,"386,768",15.01%,8.45
OMDA,"1,567,281",15.01%,2.87
GME,"15,397,852",15.15%,9.36
AUR,"28,734,345",15.58%,9.97
PBI,"3,137,108",15.59%,7.27
KNTK,"1,631,581",15.63%,4.88
COLM,"1,421,935",15.73%,4.84
AXTI,"19,887,640",15.77%,0.74
SLNH,"25,148,692",16.05%,2.14
IEP,"1,012,285",16.18%,14.77
SYRE,"1,462,242",16.51%,11.53
INV,"2,059,736",16.72%,4.81
TDOC,"9,862,092",16.75%,5.12
ESTA,"515,969",17.21%,9.22
GPRO,"10,722,183",17.22%,3.39
PENG,"1,638,184",17.56%,6.36
CRWV,"27,311,428",19.06%,2.39
PRCH,"2,894,705",20.29%,9.80
ABCL,"6,703,548",20.39%,11.51
INBX,"327,513",20.87%,7.25
SAH,"367,959",20.96%,8.37
VUZI,"1,406,640",21.63%,15.51
RILY,"1,472,818",22.10%,6.82
DXYZ,"1,891,804",22.12%,1.89
HRTX,"2,689,272",22.17%,21.32
DRVN,"3,358,136",23.11%,6.67
NVTS,"29,955,257",23.32%,1.98
UAMY,"18,399,440",23.99%,2.37
OMER,"1,277,865",24.41%,15.97
CADL,"1,594,155",25.60%,10.50
RUM,"3,063,248",26.46%,12.06
XRX,"20,077,404",26.83%,7.48
ALMU,"2,286,140",29.73%,3.37
ASAN,"12,027,619",35.06%,4.89
SOUN,"67,768,181",38.15%,5.55
WOLF,"8,361,187",42.73%,4.43
CSIQ,"3,452,285",44.01%,6.03
STIM,"3,845,712",44.25%,4.71
KALV,"5,118,417",51.90%,8.43
