Ticker,Volume,Short Float,Short Ratio
AMCX,"1,758,630",15.26%,8.20
HCC,"1,155,090",15.27%,7.12
INVA,"1,147,622",15.57%,10.70
LITE,"5,750,899",15.60%,4.74
SION,"421,021",15.64%,20.41
GCMG,"686,761",15.76%,14.52
VRDN,"923,866",15.85%,15.67
SBH,"2,422,590",15.91%,8.61
GCT,"1,747,649",16.25%,5.05
MIRM,"1,379,187",16.34%,14.64
LGIH,"546,820",16.39%,9.09
TNXP,"3,532,952",16.41%,1.01
NRGV,"2,197,003",16.44%,7.79
VSCO,"4,689,255",16.59%,3.35
BLBD,"665,975",16.59%,10.76
LENZ,"884,783",16.65%,10.56
WT,"17,455,752",16.70%,9.85
METC,"3,661,539",16.79%,2.47
UWMC,"17,279,932",16.80%,4.08
SKIN,"1,697,993",16.98%,11.77
GEVO,"81,707,665",17.00%,9.61
TSHA,"4,900,084",17.07%,10.70
ACLS,"580,632",17.18%,9.52
ARCT,"1,812,864",17.61%,9.42
AEO,"14,068,927",18.05%,2.49
ETSY,"8,134,197",18.29%,3.07
POWL,"306,407",18.40%,5.87
ASPI,"6,474,454",18.41%,2.98
EBS,"1,944,919",19.49%,7.53
JBLU,"34,212,718",19.58%,2.65
MDGL,"488,614",19.74%,11.50
LE,"486,316",20.02%,4.09
RAY,"2,690,659",20.07%,0.95
LTBR,"5,213,043",20.19%,2.24
ZIM,"8,663,965",20.32%,3.87
DDD,"22,300,720",21.72%,6.53
CRNC,"6,204,823",22.01%,5.13
BE,"13,287,332",22.30%,6.20
PPC,"1,256,262",22.55%,7.77
MBOT,"2,150,435",22.63%,4.63
VITL,"1,191,184",22.71%,8.82
RH,"1,582,723",22.79%,2.74
AXL,"4,954,747",23.30%,7.64
TMDX,"1,223,484",23.34%,7.33
OPEN,"210,026,288",23.40%,0.81
REAL,"8,084,974",23.82%,6.70
CMPO,"1,445,264",25.31%,12.59
TEM,"15,486,344",25.65%,1.94
VKTX,"3,996,089",26.31%,7.69
PGY,"4,468,964",28.54%,3.95
SNDX,"2,334,144",28.95%,10.55
INDI,"5,653,259",29.39%,13.01
LMND,"3,811,532",30.12%,6.72
LQDA,"10,689,641",30.52%,8.28
VSTM,"3,604,488",31.13%,6.69
SOUN,"71,224,090",33.43%,2.82
AIRS,"715,255",44.83%,7.77
RKT,"23,158,272",67.89%,5.48
