Ticker,Volume,Short Float,Short Ratio
TTEC,"382,806",15.06%,10.35
CNXC,"762,938",15.07%,9.96
MAXN,"204,402",15.22%,4.42
MAZE,"331,461",15.42%,14.38
METC,"2,459,927",15.42%,2.44
ATUS,"5,081,497",15.57%,7.61
TBBK,"887,655",15.70%,13.38
HZO,"455,507",15.71%,9.49
MNRO,"1,054,055",15.78%,4.95
VAL,"1,699,197",15.98%,6.23
BLBD,"562,056",16.20%,12.41
CLF,"33,840,424",16.30%,2.40
TNXP,"1,496,246",16.45%,1.20
RLAY,"4,504,158",16.64%,11.28
SAVA,"1,273,462",16.68%,6.67
XRX,"10,696,334",16.68%,5.09
UWMC,"9,458,926",16.72%,4.60
AXL,"5,761,752",16.77%,5.68
WOOF,"9,200,399",16.79%,5.13
LGIH,"497,722",16.87%,9.87
URBN,"2,586,183",16.99%,4.51
GOLF,"445,775",17.18%,11.96
LRMR,"1,836,286",17.18%,5.06
HCC,"1,315,292",17.32%,8.88
DPRO,"5,362,220",17.42%,0.33
PII,"2,563,664",17.60%,5.70
LITE,"2,827,110",17.61%,5.08
QS,"72,429,773",17.63%,2.08
GWH,"1,840,541",17.76%,1.05
ALLO,"7,013,683",17.77%,8.12
SDGR,"1,298,541",17.90%,9.82
PACB,"13,249,131",17.93%,5.17
MED,"250,680",18.00%,8.06
SGML,"2,302,037",18.17%,6.11
SG,"11,190,817",18.18%,3.56
BMBL,"6,643,467",18.19%,4.12
TR,"273,651",18.31%,13.99
KRRO,"289,104",18.38%,7.38
LEU,"1,447,121",18.42%,2.39
EXPI,"1,323,919",18.63%,13.53
AMR,"471,175",18.69%,5.94
PLAY,"2,314,636",18.77%,5.56
WEST,"542,684",18.93%,22.41
MRNA,"12,478,131",19.15%,6.10
CAL,"1,018,253",19.17%,6.46
FWRD,"1,529,569",19.19%,6.72
GLUE,"480,531",19.27%,20.26
HTZ,"14,658,698",19.35%,5.80
NRGV,"2,530,549",19.44%,11.71
AAP,"3,761,963",19.56%,3.67
GOOS,"1,827,086",19.87%,7.29
ULCC,"4,042,316",20.01%,4.48
STEM,"674,385",20.12%,3.63
CAR,"1,368,983",20.16%,5.05
FLG,"7,358,050",20.19%,9.15
LUNR,"20,889,091",20.40%,3.01
BLNK,"4,434,574",20.48%,5.76
QBTS,"76,832,138",20.51%,0.88
GCT,"1,488,720",20.82%,6.74
DFH,"522,578",21.27%,13.75
WBTN,"315,062",21.32%,10.79
OPEN,"518,502,251",21.42%,0.89
ATYR,"19,301,399",21.46%,6.88
MBOT,"3,141,236",22.00%,4.94
KALV,"1,157,051",22.02%,7.68
OCGN,"6,723,872",22.04%,11.21
W,"5,874,530",22.62%,4.19
LAZR,"6,722,525",22.73%,3.49
CAKE,"2,603,931",22.86%,7.79
ONEW,"166,037",22.97%,18.22
PGY,"4,030,327",23.14%,3.61
ASPI,"5,122,183",23.30%,3.94
VITL,"1,735,254",23.43%,10.36
CIFR,"38,918,755",23.49%,1.78
AEHR,"3,230,987",23.72%,5.70
NBR,"622,308",23.72%,4.33
BGS,"3,639,676",23.81%,5.93
TBCH,"356,495",24.05%,8.71
MVIS,"6,581,084",24.20%,10.14
SMR,"13,475,960",24.29%,2.20
HUMA,"11,996,703",24.38%,7.81
YOU,"1,951,229",24.45%,11.80
JACK,"1,151,430",24.76%,4.70
KRUS,"577,634",25.00%,5.43
STOK,"1,447,818",25.16%,17.28
RIOT,"65,394,904",25.20%,2.14
CBRL,"1,588,597",25.33%,5.37
UPST,"6,717,194",25.73%,3.35
VKTX,"5,594,436",26.30%,8.02
BEAM,"2,408,071",26.82%,11.62
ENVX,"7,527,208",26.97%,7.06
FFAI,"39,343,494",27.21%,1.96
IRBT,"5,792,196",27.35%,2.97
SPCE,"8,419,664",27.89%,1.99
DNUT,"151,687,529",28.09%,4.52
SCVL,"577,666",28.11%,10.07
ABSI,"4,136,869",28.80%,8.96
INDI,"5,238,549",28.88%,14.12
NUVB,"7,104,383",29.08%,11.22
SNBR,"1,058,271",29.42%,8.84
IMVT,"1,435,091",29.79%,16.54
SANA,"6,271,452",29.92%,8.19
CRDF,"3,251,142",30.25%,15.82
AVXL,"2,370,466",30.43%,27.87
DNTH,"513,653",30.71%,22.83
NTLA,"6,661,987",30.93%,6.49
LQDA,"4,028,283",31.02%,9.51
CRSP,"3,774,055",31.23%,8.67
DNA,"2,924,322",31.50%,9.01
NVAX,"12,167,598",31.55%,5.61
FLNC,"5,794,278",32.07%,4.67
LCID,"179,918,078",33.00%,2.62
FLWS,"4,007,004",33.28%,15.21
BKKT,"627,044",33.67%,3.39
ANAB,"822,451",35.41%,16.26
RXRX,"41,578,011",35.52%,4.29
EOSE,"16,702,276",35.59%,5.88
IOVA,"109,937,732",35.66%,6.22
HIMS,"81,525,433",35.89%,1.47
SYM,"3,160,946",36.76%,8.31
PRME,"5,121,431",38.08%,5.75
BYND,"13,092,711",39.00%,13.16
IEP,"984,631",40.36%,15.06
RILY,"2,091,846",46.32%,6.66
AIRS,"1,747,922",49.21%,8.71
KSS,"44,697,795",49.31%,4.41
RKT,"64,122,587",51.01%,5.12
