Ticker,Volume,Short Float,Short Ratio
NRXP,"2,214,689",15.08%,4.84
AUR,"42,129,809",15.48%,8.47
SYRE,"1,957,575",16.01%,11.25
POET,"99,486,435",16.17%,0.51
TNXP,"718,545",16.39%,6.29
DMRC,"244,886",16.51%,11.60
INOD,"2,276,797",16.98%,3.35
OMDA,"1,335,037",17.16%,3.18
SEDG,"14,440,014",17.19%,2.62
CLFD,"372,057",17.47%,10.39
PENG,"4,354,048",17.98%,4.77
URGN,"944,042",18.77%,8.13
AEVA,"1,959,600",19.83%,4.77
NVTS,"31,379,630",19.86%,1.51
STAA,"1,371,412",20.41%,5.11
GEMI,"16,954,868",21.16%,4.48
NBIS,"22,818,543",21.44%,2.57
KULR,"2,321,023",22.21%,6.65
SG,"9,915,338",23.08%,5.36
CELC,"1,470,319",23.19%,10.29
SEGG,"5,125,244",23.40%,0.98
SAIL,"5,029,443",23.42%,4.38
GLSI,"218,343",23.51%,9.96
ENPH,"20,273,439",23.68%,4.90
LUNR,"13,589,519",23.92%,2.09
NN,"3,302,261",24.08%,8.79
RXT,"35,646,517",24.08%,0.68
CADL,"3,630,697",24.94%,8.41
PLUG,"97,078,599",25.79%,4.17
XRX,"9,063,419",26.28%,5.61
DERM,"406,184",27.42%,15.38
SLNH,"37,851,664",27.55%,1.74
WYFI,"3,340,807",27.65%,2.46
REPL,"5,869,187",27.80%,3.65
FLNC,"14,959,074",27.99%,3.99
DDD,"3,693,864",29.25%,12.56
PCT,"6,671,968",29.27%,10.70
VELO,"2,634,858",29.30%,1.57
SEI,"2,658,419",29.54%,4.78
VIVO,"2,888,857",29.69%,2.49
SLS,"8,466,997",31.11%,8.36
FIG,"77,085,261",31.58%,3.38
KALV,"8,869,857",40.01%,5.46
WOLF,"9,974,883",58.00%,3.88
