Ticker,Volume,Short Float,Short Ratio
RGNX,"1,378,845",15.08%,8.38
TENB,"3,748,115",15.21%,5.06
PRMB,"9,012,891",15.23%,7.33
ENOV,"1,537,884",15.26%,8.78
AUR,"28,119,258",15.58%,9.23
BILL,"7,322,639",15.64%,6.66
TRS,"607,241",15.64%,8.14
INO,"20,731,774",15.66%,7.19
LIFE,"558,956",15.74%,4.14
AXTI,"13,121,814",15.77%,0.71
ONEW,"179,780",16.03%,12.15
APLS,"7,067,282",16.07%,2.86
TNYA,"10,114,333",16.07%,6.18
MIRM,"1,790,192",16.23%,9.68
MRNA,"20,755,028",16.37%,7.60
LQDA,"1,504,045",16.42%,8.30
DMRC,"370,033",16.50%,11.97
SABR,"10,925,729",16.52%,5.21
TDOC,"6,493,178",16.75%,5.31
DEI,"3,139,844",16.76%,10.35
SMCI,"50,156,217",16.84%,2.36
FA,"1,987,759",16.88%,10.28
INV,"3,791,482",17.09%,4.79
AMCX,"618,195",17.10%,11.57
INOD,"19,129,872",17.12%,5.21
PRKS,"2,195,032",17.20%,7.86
DBX,"10,093,348",17.21%,6.86
CLPT,"1,230,052",17.48%,6.51
VYX,"3,375,345",17.49%,10.18
SDGR,"1,775,480",17.54%,7.51
TBCH,"705,995",17.55%,9.10
PENG,"4,352,481",17.58%,5.81
CACC,"198,978",17.67%,5.10
HZO,"799,597",17.72%,8.65
HUT,"5,283,384",17.86%,3.83
GRND,"5,924,615",18.66%,4.77
AEHR,"3,826,164",18.71%,1.99
COLL,"697,981",18.91%,11.50
QURE,"6,668,956",19.26%,3.50
IREN,"109,727,850",19.62%,1.67
EBS,"976,916",19.80%,11.19
BTBT,"26,422,602",19.89%,3.16
GPRE,"2,381,560",19.91%,8.29
CORZ,"14,758,688",20.00%,4.53
PRCH,"2,138,140",20.03%,9.45
FUN,"3,064,011",20.14%,10.60
TGTX,"3,725,358",20.23%,14.29
TEAD,"586,197",20.29%,12.37
URGN,"1,681,606",20.30%,9.35
ABCL,"10,670,865",20.39%,10.86
BOBS,"2,252,014",20.45%,5.14
INBX,"384,602",20.87%,6.65
TE,"18,188,723",20.94%,2.66
VUZI,"2,000,160",21.63%,15.72
AVTX,"1,767,329",21.78%,4.33
PGY,"6,029,809",21.80%,3.41
TDUP,"3,399,320",21.96%,8.41
DXYZ,"6,759,621",22.12%,1.75
RXT,"150,832,324",22.32%,0.74
NVTS,"34,380,368",23.03%,1.90
RUN,"9,991,842",23.24%,5.40
SLNH,"53,943,305",23.29%,1.85
ARCT,"932,318",24.02%,13.88
FLNC,"41,325,607",25.21%,4.54
CADL,"2,527,191",25.60%,9.62
ABSI,"7,323,842",26.11%,8.49
RUM,"6,595,547",26.46%,11.87
LUNR,"16,386,712",26.72%,2.44
XRX,"8,385,439",26.83%,6.08
WYFI,"1,030,226",27.32%,3.23
MARA,"48,234,850",28.20%,2.21
SEZL,"822,363",28.75%,5.87
PCT,"5,034,015",28.98%,11.39
NVAX,"13,306,788",29.64%,10.66
FLWS,"1,657,436",29.77%,11.90
WULF,"36,206,807",30.51%,3.09
INDI,"5,800,962",30.73%,12.16
CSIQ,"5,702,016",30.76%,5.99
EOSE,"53,586,901",30.81%,4.25
WOLF,"6,547,117",42.68%,3.62
GRPN,"6,207,685",54.89%,8.07
