Ticker,Volume,Short Float,Short Ratio
ELVN,"733,119",15.33%,13.63
CAMT,"908,977",15.47%,9.30
DYN,"3,390,942",15.60%,6.14
RIG,"64,029,328",16.18%,3.64
CRVS,"753,978",16.24%,11.94
TYRA,"294,792",16.51%,26.60
VAL,"1,547,452",17.08%,8.70
LXEO,"1,204,857",17.19%,8.67
VSCO,"4,538,131",17.28%,4.28
DERM,"190,537",17.29%,11.53
APLS,"3,011,300",17.30%,7.26
NXE,"13,277,666",17.43%,10.33
BE,"26,781,823",17.50%,2.88
RES,"1,959,620",17.90%,11.77
ESTA,"665,547",18.32%,13.25
TBCH,"434,007",19.26%,12.15
SYRE,"1,077,906",19.58%,16.72
POWL,"335,608",20.05%,7.45
CORZ,"16,760,906",20.18%,3.69
W,"5,869,736",20.20%,4.59
SLS,"7,067,211",20.49%,8.75
CSIQ,"8,529,890",20.55%,4.94
FLNC,"9,020,571",21.75%,3.24
GLUE,"1,298,895",22.13%,6.28
AESI,"7,781,860",22.78%,9.74
TMDX,"1,697,183",24.20%,7.69
AXL,"5,264,380",25.39%,7.54
NBR,"736,298",25.53%,4.71
LMND,"3,769,863",25.76%,5.84
ACDC,"3,191,810",27.88%,1.53
INDI,"7,488,580",28.49%,12.44
SYM,"3,944,794",33.24%,7.02
NUVB,"17,999,499",34.21%,12.01
SEI,"4,035,273",34.99%,4.20
AIRS,"973,054",46.96%,8.60
