Ticker,Volume,Short Float,Short Ratio
NUTX,"161,941",15.29%,5.12
APLS,"2,879,394",15.51%,6.21
VSCO,"2,738,156",15.56%,4.17
AMCX,"506,885",15.63%,12.62
KYTX,"18,790,239",16.11%,5.02
SATS,"4,802,336",16.75%,4.75
GIII,"797,175",16.83%,14.29
RES,"1,638,828",16.96%,11.18
IMNM,"12,921,875",17.11%,10.58
PCRX,"1,165,417",17.19%,10.95
RLAY,"2,442,178",17.76%,11.40
YOU,"2,749,714",18.12%,9.62
LITE,"4,691,849",18.57%,3.00
RIVN,"62,759,132",18.62%,3.06
FLG,"5,740,179",18.72%,11.04
ZIM,"6,188,630",18.77%,4.57
WLK,"3,720,694",18.85%,4.49
COLL,"521,415",19.27%,12.64
APGE,"870,430",19.59%,9.99
HRTX,"2,499,120",19.80%,19.24
VERA,"2,745,388",20.28%,6.81
IMVT,"3,583,040",20.32%,8.52
RNAC,"291,044",22.07%,14.62
ALT,"3,690,134",22.35%,7.42
DBI,"1,623,449",22.95%,7.87
SLS,"4,923,761",23.58%,7.99
SNBR,"837,465",38.90%,9.04
