Ticker,Volume,Short Float,Short Ratio
BBIO,"3,179,425",15.03%,8.12
ALKT,"2,942,843",15.35%,5.04
LMND,"2,073,736",15.44%,6.72
TRVI,"2,206,615",15.50%,7.94
INMB,"963,023",15.53%,5.85
YELP,"1,276,355",15.59%,6.50
CLVT,"10,152,473",15.69%,8.57
PSNL,"3,782,741",15.74%,4.01
TR,"230,245",15.75%,13.23
DRVN,"2,173,686",15.77%,6.30
SDGR,"1,507,482",15.84%,6.73
RCUS,"1,325,763",16.01%,10.09
BYRN,"847,957",16.04%,4.90
ANIP,"572,947",16.06%,8.98
XNCR,"919,107",16.11%,13.78
MRNA,"13,491,134",16.15%,7.97
ARDT,"677,502",16.20%,7.32
UFPT,"244,173",16.28%,5.70
REYN,"1,423,060",16.45%,7.42
PSFE,"392,220",16.51%,10.65
CTMX,"5,121,866",16.64%,6.88
REAX,"9,233,328",16.71%,7.22
GALT,"722,376",16.76%,13.59
COLL,"480,470",16.80%,11.52
FA,"2,114,818",16.94%,9.24
KURA,"1,885,832",16.98%,8.39
URGN,"816,872",17.02%,8.21
DYN,"2,164,618",17.11%,12.78
RZLT,"2,794,847",17.18%,7.60
JBGS,"828,487",17.19%,17.51
SRRK,"1,726,077",17.37%,11.18
IMNM,"1,868,853",17.67%,14.19
EIKN,"457,413",17.77%,12.61
DMAC,"215,965",17.96%,25.22
IMCR,"954,707",17.96%,19.60
CDNA,"855,903",18.05%,10.38
VIA,"919,867",18.06%,6.99
ROOT,"298,194",18.28%,6.69
SGRY,"1,476,639",18.31%,10.22
APGE,"2,982,654",18.41%,4.37
PRCH,"3,434,439",18.78%,8.13
ELF,"3,873,053",19.10%,3.09
ABCL,"8,433,646",19.11%,5.93
CAKE,"1,410,432",19.17%,7.15
RIGL,"472,720",19.33%,8.85
RIVN,"77,885,765",19.40%,5.08
MBX,"827,900",19.40%,7.52
CACC,"169,402",19.49%,6.11
RGNX,"3,296,533",19.82%,5.41
VYX,"2,505,099",20.24%,11.22
VERA,"5,015,762",20.25%,9.03
BHVN,"3,530,649",20.33%,9.21
PVLA,"321,882",20.50%,7.89
VOR,"3,910,404",20.61%,5.16
VKTX,"2,486,009",20.66%,9.77
CELH,"9,308,186",20.72%,4.15
LBRX,"406,044",20.73%,16.34
RCKT,"2,699,328",21.14%,8.57
PGY,"4,912,026",21.15%,3.46
EZPW,"1,137,142",21.20%,12.97
DLO,"5,885,644",21.31%,5.92
TGTX,"3,041,795",21.33%,12.97
IRON,"985,673",21.88%,11.26
STOK,"1,009,125",22.49%,16.94
KLAR,"5,801,261",22.59%,5.65
TECX,"478,458",22.70%,10.94
SANA,"5,236,851",23.41%,10.38
LOVE,"271,161",23.50%,14.86
ACHC,"4,360,557",23.59%,6.62
JBLU,"30,685,840",24.25%,2.79
KRUS,"420,739",24.30%,4.44
SNDX,"2,197,392",24.59%,10.82
MPLT,"367,146",24.80%,5.30
SRPT,"4,355,060",24.94%,7.93
PAR,"1,727,380",26.54%,7.13
BCAX,"924,138",27.05%,15.22
PGEN,"4,763,622",27.25%,9.89
FDMT,"1,002,765",27.58%,15.04
SEZL,"800,358",27.86%,6.47
ABEO,"1,395,852",28.13%,12.31
NGNE,"362,818",28.32%,19.70
GLUE,"1,391,452",29.23%,15.71
CRSP,"2,923,394",29.68%,15.48
WEN,"30,351,233",29.83%,3.03
PROK,"1,597,241",31.17%,15.65
ZBIO,"1,382,094",32.10%,15.71
PATH,"58,372,308",32.23%,3.27
GRND,"1,657,821",32.67%,5.29
ORIC,"2,173,061",33.64%,12.22
PRME,"5,600,765",34.26%,12.40
SLS,"17,179,842",34.47%,7.43
IBRX,"14,612,130",34.79%,9.69
RXRX,"32,571,895",39.11%,10.87
JACK,"2,145,614",40.16%,7.21
