Ticker,Volume,Short Float,Short Ratio
CZR,"8,885,504",15.15%,3.76
CRML,"30,893,515",15.20%,0.52
GLUE,"3,515,085",15.37%,4.71
WHR,"1,805,056",15.58%,6.06
TROX,"4,762,898",15.59%,4.21
PII,"1,698,932",15.64%,7.66
TDAY,"2,449,524",15.83%,10.14
SRFM,"7,424,692",15.97%,2.06
CRNX,"2,332,646",16.15%,10.25
WLK,"1,757,494",16.37%,3.76
CERT,"2,452,377",16.55%,8.39
APLS,"3,203,859",16.62%,6.64
UMAC,"5,818,472",16.69%,1.71
MNMD,"3,519,949",17.17%,6.38
WRAP,"722,350",17.17%,17.01
RES,"2,050,960",17.20%,10.26
MIRM,"758,802",17.35%,10.56
AZ,"564,892",17.58%,5.14
WT,"3,017,050",17.63%,7.24
EBS,"1,042,028",17.89%,8.70
SATS,"9,034,180",18.47%,5.73
STIM,"1,642,159",18.53%,4.12
ELVN,"9,475,398",18.75%,12.73
ANGI,"1,486,284",18.90%,6.35
NKTX,"1,582,774",19.10%,12.69
FLG,"8,305,657",20.03%,12.03
NBR,"740,402",20.51%,4.85
BKKT,"1,938,096",20.56%,1.92
AMKR,"4,457,989",20.86%,2.34
APGE,"1,316,576",21.01%,9.11
ONDS,"136,516,975",21.19%,0.91
DBI,"1,351,710",21.41%,6.81
RCAT,"21,579,675",21.45%,2.39
UA,"8,429,207",21.52%,4.75
SERV,"23,568,875",21.56%,1.48
ABCL,"4,785,362",21.97%,11.38
CHH,"1,058,719",22.11%,8.35
HZO,"366,967",22.25%,13.26
PDYN,"3,181,708",23.18%,4.27
LUNR,"10,635,147",23.21%,2.83
CBRL,"1,856,817",23.33%,2.92
REAL,"4,121,116",23.36%,7.04
RH,"1,650,963",24.17%,3.58
PCT,"5,214,597",24.47%,11.07
ENPH,"7,961,051",24.60%,4.42
AEVA,"2,951,980",25.46%,3.99
AXL,"4,154,644",25.79%,9.62
CRDF,"1,348,490",26.30%,17.78
KRUS,"1,032,279",26.48%,5.21
RILY,"1,678,516",27.87%,4.69
SLS,"11,111,036",28.69%,5.67
CHRS,"2,319,607",29.01%,26.95
UAA,"16,392,354",29.23%,5.03
DDD,"11,463,677",31.92%,10.95
APLD,"90,976,937",34.25%,2.60
RDW,"21,096,288",37.78%,2.15
TNGX,"4,794,710",37.84%,10.13
