Ticker,Volume,Short Float,Short Ratio
SWKS,"6,787,629",15.13%,6.25
AUR,"26,632,846",15.44%,8.35
RILY,"1,061,716",15.53%,5.01
CACC,"201,675",16.27%,4.82
TDC,"2,426,881",16.35%,7.04
PLSE,"436,752",16.64%,9.08
INOD,"2,106,657",16.98%,3.33
SEDG,"6,652,855",17.19%,2.52
CLFD,"492,383",17.45%,10.23
PENG,"3,232,827",17.96%,4.66
DBX,"6,109,577",18.03%,6.33
TEAD,"589,587",18.13%,13.67
AEVA,"2,066,195",18.95%,4.76
VUZI,"6,742,116",20.67%,13.54
RIG,"61,496,329",20.84%,5.59
NBIS,"20,980,682",21.44%,2.56
DXYZ,"6,130,534",21.54%,1.21
TE,"85,137,475",21.60%,2.75
LUNR,"18,765,911",21.91%,2.09
KULR,"5,864,553",22.07%,6.58
SG,"11,333,369",23.13%,5.25
DRVN,"3,109,318",23.33%,6.50
SEGG,"6,400,652",23.40%,0.96
SAIL,"6,287,515",23.42%,4.34
ENPH,"11,634,769",23.67%,4.73
WTI,"9,376,785",23.84%,2.65
NN,"2,532,119",23.95%,8.71
DERM,"374,538",27.48%,15.21
SLNH,"32,767,785",27.55%,1.68
PCT,"7,586,964",29.31%,10.64
KEEL,"42,092,530",29.73%,2.24
SHMD,"3,227,973",30.09%,2.01
SLS,"8,875,222",31.11%,8.33
SATS,"8,932,786",31.18%,6.81
FIG,"39,094,749",31.56%,3.20
HPK,"1,041,235",40.96%,8.58
WOLF,"10,091,438",58.00%,3.79
