Ticker,Volume,Short Float,Short Ratio
POWL,"399,929",15.20%,6.11
TMC,"23,768,533",15.42%,3.27
TYRA,"954,152",15.89%,11.18
UWMC,"15,947,943",15.98%,2.94
UUUU,"16,846,584",16.13%,2.53
GME,"10,136,804",16.22%,10.75
RES,"1,880,377",16.58%,9.18
IREN,"56,271,132",16.94%,1.33
WHR,"1,707,868",17.43%,6.78
MUX,"1,320,239",17.72%,7.00
DRVN,"1,559,284",18.24%,10.30
NN,"1,270,248",18.45%,13.84
CWH,"2,959,970",18.65%,4.66
WT,"3,762,813",18.67%,6.86
ASPI,"7,439,643",18.73%,3.23
MRNA,"19,861,160",19.12%,5.68
WTI,"2,165,186",19.41%,13.42
CRML,"43,725,885",19.45%,0.77
MIRM,"802,577",19.60%,11.60
DNTH,"989,785",19.80%,8.45
UAMY,"21,665,125",20.06%,1.95
LMND,"2,993,946",20.24%,4.87
DFTX,"2,762,620",20.50%,7.38
CRVS,"5,421,864",20.61%,3.80
KNTK,"1,714,643",20.88%,7.77
AMCR,"15,259,713",21.60%,4.20
AAP,"1,845,966",22.15%,7.11
CABA,"10,812,312",22.26%,5.40
RCAT,"13,689,848",22.49%,2.27
ALT,"15,364,898",24.92%,6.01
ENPH,"9,016,925",25.20%,4.49
RDW,"50,115,247",25.31%,1.62
GLSI,"573,055",25.41%,3.60
CGON,"1,814,146",25.50%,12.00
AXL,"3,847,738",25.74%,9.36
CHRS,"21,414,337",28.25%,23.83
METC,"7,250,705",28.60%,3.52
APLD,"48,002,060",32.31%,2.54
NVAX,"7,571,807",35.34%,12.72
NFE,"37,842,689",36.28%,4.71
IBRX,"75,224,048",36.48%,5.53
NTLA,"8,042,751",37.82%,5.96
ORIC,"1,779,051",39.63%,15.18
