Ticker,Volume,Short Float,Short Ratio
TDAY,"3,086,531",15.21%,14.03
PRMB,"18,902,544",15.25%,6.14
YOU,"3,782,833",15.38%,8.79
LITE,"5,433,579",15.42%,2.36
RCEL,"338,777",15.43%,16.79
ENOV,"2,682,992",15.58%,8.57
ESTA,"507,909",15.65%,8.59
AEHR,"2,501,631",16.23%,4.33
PEB,"5,002,057",16.25%,8.98
XNCR,"1,509,873",16.28%,15.96
CZR,"16,975,145",16.53%,5.26
BGS,"3,123,886",16.78%,7.04
NKTR,"1,431,100",16.82%,2.97
CAVA,"6,890,143",16.97%,4.46
PVLA,"1,231,286",17.06%,4.70
BCRX,"8,054,703",17.32%,9.69
SEDG,"3,834,366",17.82%,3.38
KNTK,"3,715,344",17.93%,6.24
HROW,"605,384",18.40%,10.51
LRMR,"12,845,545",18.85%,2.41
AVTX,"777,031",20.05%,9.03
ACLX,"11,617,047",20.36%,4.68
DK,"1,734,967",20.84%,8.89
RNAC,"229,968",21.94%,12.77
XTIA,"1,933,242",22.62%,4.11
DNUT,"19,062,695",24.49%,9.45
CRSP,"3,654,578",24.57%,12.93
HNGE,"1,375,700",25.10%,3.51
SEZL,"4,464,465",25.97%,5.29
PRME,"7,475,284",28.66%,8.40
IOVA,"22,394,349",29.97%,8.33
ACHC,"5,828,228",30.65%,7.21
IBTA,"1,727,300",32.10%,10.19
NVAX,"23,885,638",33.07%,11.89
IBRX,"37,658,204",39.21%,4.03
NTLA,"4,872,404",41.25%,9.97
