Ticker,Volume,Short Float,Short Ratio
PAG,"525,562",15.01%,8.77
PEB,"2,720,984",15.36%,7.25
PBI,"3,747,019",15.59%,7.40
ETSY,"5,153,083",15.66%,4.25
VAL,"1,881,435",15.75%,4.83
IEP,"1,700,864",16.19%,14.84
SYRE,"1,029,641",16.51%,12.01
INV,"2,629,568",17.16%,4.88
GPRO,"9,364,343",17.22%,3.57
PENG,"2,069,297",17.56%,6.56
AESI,"6,261,708",18.18%,3.54
AEHR,"4,549,835",18.75%,2.18
CAKE,"1,384,797",19.31%,6.82
CORZ,"14,928,751",20.15%,4.86
RIG,"53,641,936",20.33%,4.28
ABCL,"12,819,038",20.39%,12.55
INBX,"379,712",20.87%,7.32
PRCH,"3,465,000",20.99%,10.84
HRTX,"2,009,255",22.17%,21.60
NVTS,"36,924,324",23.32%,2.00
OMER,"1,618,084",24.41%,15.88
BBAI,"68,107,578",25.29%,2.95
ABSI,"7,366,799",26.11%,9.03
SPHR,"951,903",28.91%,9.47
NTST,"1,930,550",29.76%,19.21
SEI,"4,731,085",30.62%,4.54
