Ticker,Volume,Short Float,Short Ratio
SATL,"27,620,902",15.23%,1.51
TDAY,"1,621,641",15.79%,11.74
BCRX,"7,709,822",16.28%,7.10
DXYZ,"13,992,792",16.52%,2.05
FC,"204,101",16.90%,9.74
SEDG,"3,418,682",17.45%,3.11
SAH,"321,408",18.02%,8.15
TROX,"4,014,785",18.47%,5.35
ELVN,"6,419,254",18.83%,7.41
TERN,"81,308,422",19.00%,8.24
TSSI,"2,005,234",20.93%,3.35
CVI,"2,036,172",21.09%,4.34
TRON,"4,144,903",22.82%,7.50
FDMT,"895,614",22.86%,13.91
SRPT,"17,008,633",23.02%,8.69
VIVO,"3,398,637",23.06%,2.69
NN,"2,206,824",23.24%,14.28
CAR,"761,480",23.52%,11.97
SNDX,"1,534,604",24.17%,15.56
DNTH,"1,027,499",24.81%,9.23
SMMT,"5,257,558",35.07%,14.14
TNGX,"4,162,204",48.34%,13.74
