Ticker,Volume,Short Float,Short Ratio
SION,"817,605",15.00%,11.82
JBGS,"631,465",15.05%,14.48
RGTI,"61,941,602",15.15%,1.67
GPRO,"16,293,488",15.18%,3.56
RRGB,"576,691",15.20%,6.82
ACHV,"14,027,648",15.28%,10.42
AMLX,"2,377,058",15.33%,11.94
AMC,"41,395,327",15.34%,2.51
GME,"10,662,848",15.41%,8.25
AUR,"23,610,812",15.54%,10.51
PL,"19,494,860",15.55%,2.96
NNOX,"1,240,544",15.99%,10.29
DFTX,"2,456,142",16.03%,8.76
SYRE,"2,193,997",16.23%,11.74
QBTS,"89,374,847",16.42%,2.16
CAL,"655,830",16.64%,8.42
RLAY,"3,262,353",16.68%,7.71
SLNO,"4,153,050",17.05%,2.60
AMKR,"5,212,684",17.13%,2.08
DEI,"4,733,325",17.19%,10.51
SRRK,"2,563,750",17.54%,11.58
RIVN,"28,829,298",17.56%,4.97
OKLO,"18,241,703",17.56%,2.54
TSHA,"4,401,786",17.96%,15.42
TSSI,"1,880,534",18.61%,2.87
REAL,"3,380,256",18.64%,5.98
BIRD,"30,056,135",18.77%,0.22
PENG,"1,391,428",18.99%,7.57
PSIX,"618,019",19.00%,2.66
CRWV,"28,824,910",20.19%,2.31
CMPX,"7,107,947",20.70%,11.80
CHTR,"2,058,549",20.87%,9.18
URGN,"996,749",20.91%,10.72
FWRD,"874,376",21.26%,6.87
RIGL,"413,789",21.30%,10.99
HTZ,"15,480,334",21.45%,8.55
SLNH,"7,407,465",21.64%,3.84
VSTM,"2,652,851",21.73%,8.66
DBI,"1,149,199",21.77%,10.31
IMVT,"2,143,200",21.93%,13.73
HROW,"761,036",22.00%,9.76
BKSY,"2,956,758",22.39%,4.08
JBLU,"26,941,170",22.51%,2.71
SPCE,"9,049,751",22.54%,3.80
IONQ,"78,168,871",22.65%,3.47
RDW,"33,943,084",22.67%,1.27
PGY,"5,672,462",22.82%,3.57
NVTS,"50,352,580",22.90%,2.11
CELC,"1,102,410",23.27%,11.98
GRND,"1,791,143",23.37%,5.31
ALMU,"1,866,305",23.43%,3.61
RUM,"11,283,722",23.46%,13.25
NN,"8,243,205",23.69%,13.01
APLS,"6,291,489",24.06%,4.97
TWST,"1,426,146",24.15%,10.99
LASE,"5,594,013",24.54%,1.72
LTRN,"736,724",24.95%,3.96
BNED,"349,323",24.95%,11.43
CAR,"6,639,568",26.08%,6.11
QUBT,"33,358,205",28.98%,4.48
WEST,"340,003",29.74%,20.32
LOVE,"398,362",30.48%,13.50
MARA,"55,892,298",30.54%,2.35
ULCC,"7,726,402",30.81%,6.05
LUNR,"18,681,354",31.06%,2.51
DFDV,"1,970,559",31.89%,5.21
SMMT,"6,782,905",32.22%,13.57
UPST,"5,790,676",32.37%,5.38
NGNE,"359,516",32.42%,24.88
HIMS,"79,874,707",34.46%,2.02
TTEC,"627,639",35.16%,12.32
WULF,"38,063,731",35.89%,2.96
WOLF,"3,720,851",43.40%,6.16
GRPN,"3,688,247",52.99%,10.28
