Ticker,Volume,Short Float,Short Ratio
CELH,"8,903,193",15.11%,3.11
MIRM,"598,401",15.14%,14.14
NXE,"15,297,269",15.19%,7.98
COGT,"1,766,025",15.21%,9.51
AMTX,"1,124,744",15.37%,8.32
TXG,"3,823,300",15.49%,4.30
SGMT,"3,835,916",15.50%,2.94
UUUU,"20,096,348",15.80%,3.62
RCAT,"10,886,121",15.82%,1.98
ATYR,"2,005,669",16.00%,8.43
FCEL,"2,412,735",18.07%,3.55
SEZL,"1,077,419",18.33%,2.88
WHR,"1,651,574",18.38%,8.03
USAR,"2,918,003",18.43%,0.64
CAKE,"1,300,830",18.58%,6.56
LEU,"1,298,388",18.71%,3.22
RIG,"48,519,076",19.34%,3.33
PACB,"16,614,541",19.69%,6.08
FWRD,"726,751",19.86%,5.40
NOG,"2,020,215",19.87%,10.26
NVTS,"58,354,897",19.94%,0.92
ELVN,"1,275,206",20.18%,16.43
GALT,"627,590",20.50%,43.18
SMR,"17,775,482",20.87%,2.37
PLAY,"1,581,754",21.00%,5.36
TSSI,"2,766,817",21.45%,1.40
VSAT,"4,598,349",22.11%,7.78
FFAI,"15,962,042",22.31%,2.62
PBF,"5,938,620",23.05%,5.70
MP,"25,120,297",23.24%,3.56
QUBT,"64,907,090",23.72%,1.04
OCGN,"7,242,090",23.88%,15.46
VTLE,"1,535,001",24.14%,5.21
NNE,"7,452,579",24.28%,2.41
PGY,"2,243,974",24.49%,4.87
WTI,"5,725,029",24.54%,15.36
EVGO,"5,214,752",24.75%,7.25
RIOT,"46,641,504",25.02%,2.72
AEHR,"849,116",26.01%,9.93
NN,"2,401,102",26.39%,13.14
ALT,"4,140,730",27.39%,8.06
RDW,"2,419,524",28.51%,3.92
ASTS,"17,558,296",28.56%,4.21
AVBP,"512,100",29.48%,22.03
PCT,"2,981,335",29.73%,16.75
HIMS,"41,852,451",30.35%,1.59
SEDG,"6,249,648",31.53%,4.25
SYM,"4,039,387",36.44%,12.57
AIRS,"916,497",61.14%,12.47
