Ticker,Volume,Short Float,Short Ratio
WLK,"1,622,438",15.04%,3.47
RES,"3,467,220",15.38%,6.34
TYRA,"839,104",15.41%,6.79
OCGN,"15,838,948",15.84%,8.33
SLDB,"1,580,057",15.92%,7.55
CZR,"9,496,024",16.06%,4.85
LFMD,"1,947,031",16.29%,5.44
AMPX,"10,665,983",16.41%,2.26
FTK,"1,013,981",17.17%,7.74
ABX,"998,706",17.31%,11.40
TERN,"2,310,078",17.35%,7.21
CGON,"2,601,916",17.45%,8.03
AESI,"4,464,829",18.27%,5.56
TSSI,"4,264,722",18.71%,3.47
VELO,"3,492,392",19.18%,1.12
CVI,"1,538,869",19.55%,4.33
ANAB,"595,001",20.05%,11.14
WTI,"21,837,059",20.11%,5.40
RCAT,"22,525,049",21.05%,1.55
DNTH,"1,715,862",21.30%,8.43
XTIA,"4,513,144",21.70%,3.16
BMBL,"33,903,683",21.90%,4.69
TBCH,"523,978",22.82%,13.28
PBF,"5,607,239",25.40%,6.28
SNDX,"1,769,894",25.72%,16.75
PROP,"5,534,259",30.41%,4.46
ACHC,"4,329,912",32.02%,7.56
