Ticker,Volume,Short Float,Short Ratio
SION,"768,535",15.00%,12.14
PTON,"25,661,241",15.11%,4.31
RIOT,"31,332,645",15.14%,2.80
RGTI,"76,473,028",15.15%,1.71
GPRO,"25,371,979",15.18%,3.85
AMC,"39,586,518",15.34%,2.52
GME,"11,630,193",15.41%,8.37
PRAX,"514,409",15.47%,8.67
AUR,"28,760,860",15.65%,10.69
DMRC,"257,679",15.75%,10.54
TDAY,"2,385,263",15.79%,10.60
UUUU,"12,943,052",15.95%,2.93
PINS,"24,819,764",16.03%,4.46
ERAS,"6,458,338",16.04%,5.38
PALI,"5,819,680",16.14%,6.30
SYRE,"4,195,954",16.23%,12.53
QBTS,"97,360,825",16.42%,2.23
OPTX,"1,184,118",16.51%,1.01
RLAY,"3,865,819",16.68%,7.80
DYN,"2,629,662",17.04%,9.60
SLNO,"5,203,734",17.05%,2.66
DEI,"2,701,673",17.19%,10.38
HUT,"5,330,014",17.30%,3.48
HOG,"3,963,745",17.32%,5.19
OKLO,"21,652,611",17.56%,2.59
TSHA,"9,830,035",17.96%,16.12
CHPT,"589,610",18.22%,7.79
NRIX,"1,678,188",18.63%,15.83
BIRD,"282,782,253",18.77%,9.00
PENG,"1,550,910",18.99%,7.63
PSIX,"721,455",19.00%,2.68
OWL,"66,677,310",19.10%,3.79
CRWV,"43,142,040",20.19%,2.32
PK,"4,513,009",20.24%,9.46
INBX,"263,857",20.74%,10.11
ROOT,"515,132",20.86%,6.51
URGN,"816,549",20.91%,10.67
RIGL,"382,226",21.30%,11.02
HTZ,"16,951,019",21.45%,8.79
SLNH,"5,322,096",21.64%,3.82
VSTM,"2,014,890",21.73%,8.63
DBI,"1,165,067",21.77%,10.44
IMVT,"1,579,837",21.93%,13.69
SYM,"2,756,489",22.00%,8.38
BBNX,"2,238,038",22.01%,6.65
JBLU,"30,946,596",22.62%,2.73
IONQ,"95,307,050",22.65%,3.67
GRND,"1,746,354",23.37%,5.36
ALMU,"3,392,787",23.43%,3.83
UAMY,"15,857,549",24.24%,2.20
BCAX,"736,833",25.39%,17.69
CRSP,"1,975,456",25.39%,12.02
CAR,"7,148,510",26.13%,6.61
TEM,"12,269,350",26.48%,5.24
AVBP,"594,382",26.86%,15.06
AZ,"755,116",27.57%,8.89
QUBT,"43,109,727",28.98%,4.60
ANDG,"510,418",29.05%,9.86
WEST,"329,732",29.74%,20.29
LOVE,"395,090",30.48%,13.58
SMMT,"3,536,465",32.22%,13.65
UPST,"9,556,379",32.37%,5.50
NGNE,"369,837",32.42%,25.44
HIMS,"41,920,515",34.46%,2.05
TTEC,"611,765",35.16%,12.45
WULF,"62,575,023",35.89%,3.03
SOUN,"41,390,294",36.86%,5.61
TNGX,"4,384,096",41.30%,12.27
WOLF,"2,591,259",43.40%,6.22
GRPN,"2,002,070",52.99%,10.40
