Ticker,Volume,Short Float,Short Ratio
PRMB,"5,836,826",15.09%,7.17
SWKS,"5,641,480",15.13%,6.61
ACHR,"65,440,872",15.35%,3.29
ANVS,"860,047",15.47%,6.09
AUR,"31,464,431",15.48%,9.12
RGTI,"43,718,447",15.52%,1.79
TVTX,"2,455,898",15.57%,6.95
SMCI,"39,218,847",15.64%,2.18
TRS,"583,357",15.65%,8.14
UFPT,"224,259",15.74%,5.32
AEHR,"2,992,962",15.90%,1.68
POET,"83,225,391",16.17%,0.63
HZO,"463,257",16.19%,7.78
SYRE,"1,332,321",16.22%,11.55
GRND,"2,397,000",16.24%,3.93
RILY,"1,814,813",16.33%,5.29
TDC,"2,620,495",16.36%,6.55
SION,"670,726",16.42%,12.17
HUT,"5,768,031",16.89%,3.61
INOD,"11,213,566",16.98%,4.03
INO,"8,005,347",17.46%,6.84
CLFD,"877,513",17.47%,12.98
FA,"2,022,598",17.62%,10.47
PENG,"4,408,541",17.98%,5.76
LAKE,"162,273",18.09%,15.15
DEI,"3,157,547",18.27%,11.25
INV,"3,003,046",18.47%,5.08
EZPW,"881,737",18.71%,12.21
URGN,"1,269,003",18.77%,8.51
ABCL,"12,146,809",19.00%,9.89
TGTX,"2,776,753",19.03%,13.27
BTBT,"59,099,124",19.07%,3.02
NVTS,"70,256,207",19.86%,1.63
RNAC,"279,631",20.41%,10.53
MUX,"1,112,978",20.47%,9.52
VUZI,"1,094,714",20.67%,14.77
QS,"30,284,845",20.76%,6.03
DXYZ,"12,546,456",21.54%,1.63
RUM,"3,068,750",21.79%,9.51
CORZ,"13,758,628",21.80%,4.93
ASST,"5,419,836",21.84%,3.45
CHRS,"3,689,456",22.04%,20.41
ASPI,"9,772,297",22.10%,5.82
HUMA,"8,025,750",22.14%,6.41
KULR,"3,807,637",22.22%,7.77
BKSY,"4,538,759",22.69%,3.99
NNE,"2,879,009",22.72%,4.85
IONQ,"61,010,556",23.00%,3.21
AVTX,"2,848,789",23.84%,4.71
LUNR,"15,858,760",23.92%,2.18
RXT,"60,298,589",24.31%,0.76
CADL,"3,888,093",24.94%,9.28
ABSI,"6,349,971",25.01%,8.06
CCCC,"2,986,701",25.68%,7.75
FDMT,"1,020,538",25.74%,16.15
PLUG,"168,878,292",25.81%,4.39
XRX,"8,213,102",26.28%,5.90
INBX,"1,329,458",26.69%,8.47
MARA,"48,624,023",26.98%,2.11
DFDV,"1,521,362",27.12%,5.50
FLWS,"1,062,850",27.55%,10.81
SLNH,"27,990,595",27.55%,2.04
RR,"19,903,370",27.61%,5.17
WYFI,"4,886,483",27.65%,3.25
FLNC,"27,188,449",27.99%,4.56
ENVX,"11,802,928",28.13%,9.23
ALMU,"2,051,162",29.03%,2.88
PCT,"5,779,915",29.27%,11.48
INDI,"7,163,624",29.32%,11.58
DDD,"3,927,485",29.43%,15.52
BBAI,"45,191,581",29.74%,3.77
QUBT,"25,217,620",30.12%,4.84
EOSE,"39,366,894",30.56%,4.14
HIMS,"55,103,508",30.61%,1.68
APLD,"27,286,875",31.02%,3.72
NVAX,"10,304,560",31.65%,11.02
UPXI,"5,713,827",31.72%,3.49
KEEL,"61,439,386",32.55%,2.26
CSIQ,"3,886,729",35.57%,6.79
CLSK,"28,197,787",36.64%,4.39
AIRS,"3,018,223",47.42%,1.66
WOLF,"9,104,083",58.00%,5.18
GRPN,"3,172,115",59.70%,7.71
