Ticker,Volume,Short Float,Short Ratio
DOCN,"5,428,581",15.06%,2.90
BRZE,"6,380,418",15.11%,4.01
TDAY,"1,985,721",15.11%,9.51
RGTI,"69,726,679",15.13%,1.37
GTLB,"11,267,745",15.17%,3.10
CRWV,"56,151,431",15.30%,1.84
GPK,"9,293,817",15.45%,5.88
VOYG,"2,640,152",15.51%,4.11
AMR,"332,827",15.52%,5.69
DMRC,"343,040",15.63%,10.61
SMCI,"48,930,773",15.70%,2.02
IREN,"55,929,482",15.71%,1.23
RDW,"56,294,283",15.75%,0.95
OPEN,"46,744,530",15.82%,3.45
ETSY,"3,737,950",15.84%,4.92
FDS,"1,674,443",15.86%,6.14
APPN,"2,246,687",16.06%,7.22
SDGR,"2,242,821",16.21%,7.77
CLFD,"346,906",16.28%,7.33
BNED,"320,174",16.54%,8.63
TSSI,"2,305,773",16.72%,2.32
ACHR,"62,857,620",16.84%,3.02
OSS,"1,972,901",16.98%,2.05
TNDM,"5,558,018",17.05%,4.93
CHPT,"656,403",17.19%,7.38
BTBT,"30,128,208",17.19%,2.74
TDC,"3,298,989",17.24%,7.41
HNGE,"3,264,393",17.93%,3.50
IT,"2,021,651",18.13%,7.28
ABCL,"9,616,290",18.30%,7.52
BSY,"3,189,890",18.30%,8.50
RIOT,"18,883,121",18.52%,3.54
VYX,"2,698,243",18.62%,10.68
AISP,"854,869",18.66%,9.14
AEVA,"1,946,886",18.73%,4.14
RIVN,"43,092,396",18.94%,5.10
MNDY,"3,986,601",18.96%,4.40
CGEM,"988,205",19.20%,9.89
BHVN,"2,700,862",19.21%,10.54
SAIL,"8,559,870",19.22%,3.85
DBX,"5,645,378",19.34%,7.21
QS,"21,283,431",19.43%,5.07
TBCH,"292,868",19.54%,9.38
PENG,"3,043,767",19.57%,4.46
TXG,"2,980,694",19.64%,8.67
CXM,"6,818,976",19.75%,5.33
DAVE,"864,997",19.76%,3.18
VUZI,"2,287,717",20.26%,9.18
ASPI,"7,523,698",20.44%,4.59
HUMA,"11,053,493",20.44%,5.73
SG,"6,955,502",20.49%,4.33
IRON,"636,526",20.50%,11.60
AMCX,"590,767",20.73%,14.41
PACB,"8,201,923",20.96%,9.83
KLAR,"8,677,814",21.06%,4.81
RZLV,"19,525,652",21.08%,3.05
CCCC,"3,768,705",21.21%,7.19
NNE,"3,589,750",21.27%,4.06
CORZ,"17,047,851",21.32%,4.55
TE,"32,268,857",21.63%,2.08
PSNL,"2,944,126",22.16%,6.65
CNXC,"1,843,507",22.22%,6.47
PK,"9,262,573",22.30%,10.03
RXT,"24,130,451",22.35%,1.16
AVBP,"1,253,720",22.35%,14.14
NBIS,"24,048,161",22.43%,2.57
SPCE,"283,869,803",22.68%,1.88
PGY,"5,368,386",22.90%,4.17
KULR,"2,678,530",23.28%,5.44
UHAL,"350,787",23.43%,7.67
ENPH,"8,551,745",23.50%,4.17
ABSI,"4,962,560",24.13%,6.95
LYFT,"29,304,493",24.29%,5.49
FLNC,"45,454,263",25.13%,3.33
BBAI,"82,930,305",26.30%,3.24
RCAT,"27,288,094",26.64%,1.71
MARA,"51,223,892",26.68%,2.16
ENVX,"13,213,064",26.82%,7.81
BRUN,"3,963,273",27.29%,4.06
SPHR,"1,157,269",27.37%,9.10
RR,"15,321,964",28.35%,4.82
PAR,"3,127,299",28.88%,6.34
QUBT,"32,064,719",29.71%,3.19
TRIP,"4,780,468",29.74%,8.55
REPL,"10,912,882",31.03%,3.43
DDD,"8,458,598",31.12%,11.80
PATH,"67,698,997",31.15%,3.84
ONDS,"84,504,200",31.36%,1.96
TEM,"9,691,210",33.29%,6.28
EVGO,"6,946,657",33.66%,9.90
CLSK,"24,960,317",34.12%,4.04
LFVN,"1,157,699",34.23%,18.01
ASAN,"16,975,581",35.34%,4.89
AI,"11,404,725",35.39%,9.28
FIG,"23,224,974",36.44%,4.08
SOUN,"33,811,601",38.61%,5.47
PLCE,"1,238,127",39.13%,5.67
RXRX,"30,640,620",39.31%,13.17
SPRY,"1,972,566",41.35%,15.38
BTDR,"11,262,147",41.41%,6.72
