Ticker,Volume,Short Float,Short Ratio
ERAS,"5,950,162",15.26%,5.32
OCGN,"7,887,801",15.36%,10.20
ENOV,"1,251,072",15.49%,8.26
RLAY,"8,104,920",15.60%,9.24
LITE,"8,874,289",15.68%,2.39
PENN,"12,696,436",16.08%,5.20
TXG,"3,752,856",16.40%,7.51
AAOI,"24,363,766",16.50%,2.11
CAVA,"3,876,496",17.35%,4.53
TSSI,"2,588,260",17.40%,3.85
BCRX,"14,813,526",17.71%,9.73
AEHR,"1,262,366",17.76%,4.61
CZR,"17,980,294",18.29%,5.70
HROW,"913,275",18.46%,10.46
CGEM,"1,655,205",18.51%,9.00
DK,"2,905,458",18.58%,7.84
CGON,"1,062,866",18.66%,9.11
LRMR,"4,266,981",19.31%,2.36
WTI,"3,805,321",19.40%,9.30
TERN,"3,831,548",19.44%,6.32
NOG,"2,262,018",19.61%,8.73
KNTK,"3,902,205",20.46%,6.87
ACLX,"2,863,694",20.76%,4.39
PVLA,"655,437",20.86%,5.45
DNTH,"829,125",22.49%,11.10
AVTX,"1,015,827",22.65%,9.90
DNUT,"4,594,117",23.83%,8.28
TMDX,"1,227,662",24.86%,11.00
NTST,"2,470,423",25.74%,18.53
BKV,"989,880",27.94%,4.63
SPHR,"804,037",27.96%,10.06
NGNE,"1,211,233",29.17%,23.03
PRME,"5,725,697",29.72%,8.48
SLS,"11,400,614",32.85%,5.37
NVAX,"10,210,550",32.86%,10.93
IBTA,"728,325",34.42%,10.35
IOVA,"18,956,816",37.40%,10.19
ACHC,"6,335,013",37.74%,8.77
