Ticker,Volume,Short Float,Short Ratio
TRML,"341,324",15.05%,12.51
UPB,"563,563",15.73%,6.43
WRAP,"780,811",15.76%,24.69
CRNX,"1,319,502",15.96%,16.34
OLMA,"3,050,347",16.06%,12.91
TSHA,"14,215,671",16.38%,12.22
LITE,"8,459,145",16.47%,4.14
SBH,"2,213,003",16.66%,8.64
CLB,"532,552",17.12%,15.71
GIII,"1,312,581",17.28%,8.39
MLYS,"4,240,652",17.31%,6.23
IMCR,"362,136",17.63%,25.95
LYFT,"17,961,839",17.89%,3.84
AEO,"105,159,603",18.10%,2.44
TARS,"686,348",19.04%,11.64
UFG,"2,819,961",20.11%,0.89
VSCO,"5,319,260",20.20%,4.13
ZOOZ,"1,300,879",20.50%,1.46
VITL,"1,455,499",21.51%,7.78
DBI,"1,915,293",21.58%,4.87
SVRA,"1,775,362",21.98%,13.74
CGON,"1,269,810",21.99%,12.75
KRRO,"330,474",23.56%,9.25
OPEN,"453,001,535",24.33%,0.61
REAL,"5,032,870",24.58%,6.74
SCVL,"1,669,363",26.11%,10.76
KALV,"1,323,616",26.79%,8.24
SPHR,"871,179",26.84%,10.04
VSTM,"3,963,173",28.23%,6.23
NUVB,"11,896,727",30.00%,11.22
CHRS,"2,634,372",30.97%,24.32
RKT,"25,147,602",45.16%,5.96
