Ticker,Volume,Short Float,Short Ratio
WKHS,"732,653",15.03%,2.26
BYON,"4,465,346",15.08%,3.02
SBH,"2,705,911",15.13%,7.73
MODG,"3,504,762",15.16%,6.77
TBBK,"978,791",15.33%,12.40
CLF,"40,375,811",15.41%,2.42
SIG,"1,374,868",15.51%,5.01
PII,"2,515,982",15.58%,4.55
SKYE,"1,736,103",15.77%,2.29
OSCR,"15,338,499",16.51%,2.61
WHR,"1,476,343",16.73%,6.88
LITE,"2,937,648",16.74%,4.32
H,"2,008,027",17.18%,6.47
QS,"36,754,063",17.21%,3.55
KLG,"2,735,809",17.46%,13.48
COGT,"2,323,988",17.57%,9.41
OZK,"1,591,319",17.82%,17.15
CORZ,"16,818,056",18.11%,3.07
SEZL,"1,508,746",18.24%,2.73
MRNA,"14,525,513",18.56%,5.77
SLS,"3,273,716",19.35%,7.28
BMBL,"3,609,324",19.62%,4.11
DLO,"1,210,965",19.71%,10.81
EXPI,"1,532,035",19.88%,13.42
CIFR,"68,410,476",19.94%,2.10
TSSI,"2,759,921",20.03%,1.10
CAKE,"1,584,055",20.80%,7.06
VSAT,"3,705,125",21.21%,7.17
PRCH,"3,759,403",21.63%,4.69
DFH,"721,875",21.67%,12.95
FFAI,"13,506,852",22.19%,2.44
AAOI,"4,563,328",23.29%,2.70
PGY,"4,349,610",23.61%,4.36
AEHR,"2,610,572",24.05%,8.50
APGE,"920,204",24.59%,12.47
RIOT,"49,308,512",25.48%,2.46
CLSK,"28,597,235",25.58%,2.60
UPST,"7,349,131",25.75%,3.23
CRSP,"3,445,202",25.86%,8.19
YOU,"2,404,002",25.99%,11.97
TRUP,"758,936",26.03%,13.35
INDI,"3,763,510",27.62%,13.94
BBAI,"253,674,557",27.94%,0.78
LMND,"4,320,363",29.00%,7.70
DNA,"1,912,748",29.64%,8.46
NTLA,"5,554,992",30.48%,6.61
FLNC,"8,098,752",31.25%,4.72
ABR,"4,100,261",31.71%,14.65
PRME,"3,618,060",35.77%,7.67
SYM,"2,417,809",36.17%,10.11
KSS,"13,455,175",46.95%,4.69
RILY,"1,624,247",49.79%,8.33
AIRS,"1,254,145",61.97%,12.12
