Ticker,Volume,Short Float,Short Ratio
ABTC,"2,541,442",15.38%,2.38
MLYS,"1,325,735",15.91%,7.35
AMR,"343,930",16.47%,5.65
IRD,"4,425,604",16.61%,11.00
SLP,"426,692",16.83%,6.85
DUOL,"1,443,785",17.85%,5.39
WW,"205,682",18.99%,8.92
PCRX,"598,520",19.11%,13.15
SBET,"13,224,205",19.26%,4.17
INO,"4,199,673",19.40%,5.90
GPRO,"179,025,133",19.90%,1.16
BBNX,"1,403,535",20.07%,6.53
DFDV,"2,717,633",21.15%,4.66
DLO,"2,672,055",21.80%,7.02
MMED,"4,268,141",22.08%,4.37
BLSH,"2,192,114",22.17%,5.07
ASST,"17,194,095",23.12%,3.53
VSTM,"2,627,109",23.13%,7.62
FUBO,"1,795,452",23.84%,4.73
FMC,"4,903,666",23.97%,7.38
SMMT,"14,922,226",24.57%,7.26
ARCT,"849,067",25.05%,7.99
CHPT,"44,118,504",25.31%,9.44
GO,"2,958,377",27.09%,9.48
CABA,"7,437,330",28.55%,9.00
ASAN,"10,178,387",29.08%,5.08
NVAX,"6,226,630",30.31%,11.19
AI,"11,978,577",34.14%,8.11
