Ticker,Volume,Short Float,Short Ratio
PACB,"13,253,189",15.01%,4.24
WKHS,"1,345,159",15.03%,2.23
TBBK,"575,244",15.33%,12.13
EBS,"1,523,841",15.39%,6.23
CLF,"47,876,270",15.41%,2.40
PII,"2,156,747",15.58%,4.48
AEVA,"4,292,819",15.60%,2.19
LGIH,"622,950",15.70%,8.98
BDTX,"1,389,107",15.79%,5.67
ALB,"4,456,924",15.97%,5.04
UUUU,"16,551,684",16.01%,3.35
URBN,"2,822,284",16.21%,3.68
BLBD,"717,720",16.64%,11.92
HUT,"16,933,562",16.66%,2.33
RES,"1,637,830",16.72%,10.35
WHR,"1,728,375",16.73%,6.78
LITE,"3,004,496",16.74%,4.31
CLB,"976,491",16.95%,13.88
RDDT,"10,898,604",17.12%,2.23
QS,"32,416,608",17.21%,3.45
CSIQ,"3,824,614",17.36%,4.45
KLG,"1,119,069",17.46%,12.92
COGT,"1,778,449",17.57%,9.40
OZK,"1,381,193",17.82%,17.14
MRNA,"14,687,994",18.56%,5.82
PGEN,"3,913,178",18.64%,16.43
SLS,"3,268,963",19.35%,7.14
RH,"2,125,683",19.83%,1.51
GOOS,"1,844,565",19.87%,7.67
CIFR,"94,476,095",19.94%,1.99
RGTI,"64,772,442",19.96%,1.14
FL,"8,856,737",20.27%,2.75
PBF,"3,671,495",22.00%,4.93
AAOI,"4,568,122",23.29%,2.67
W,"8,271,457",23.47%,3.58
MBLY,"6,960,549",23.59%,5.93
PGY,"4,431,550",23.61%,4.23
BKKT,"2,170,343",23.72%,3.60
AEHR,"2,844,263",24.05%,8.28
QUBT,"38,893,314",24.17%,1.06
BEAM,"3,990,153",24.25%,10.05
TBCH,"425,399",24.56%,7.11
APGE,"1,451,936",24.59%,12.43
RIOT,"43,982,262",25.48%,2.42
CLSK,"40,568,984",25.58%,2.60
UPST,"8,179,211",25.75%,3.19
CRSP,"3,360,716",25.86%,8.20
KRUS,"380,559",26.58%,5.57
INDI,"4,268,555",27.62%,13.88
SEDG,"5,793,483",27.68%,2.84
SCVL,"612,921",27.73%,8.42
BBAI,"372,017,502",27.94%,0.75
MARA,"81,741,603",28.16%,2.20
ENVX,"14,592,012",28.29%,8.97
NN,"1,670,530",28.35%,13.93
NFE,"14,365,237",28.64%,4.12
PCT,"6,639,734",29.18%,13.12
GOGO,"3,411,073",29.19%,10.57
SEI,"2,013,831",29.52%,5.12
DNA,"1,834,702",29.64%,8.41
DNUT,"5,345,963",29.71%,5.25
NTLA,"7,225,489",30.48%,6.65
WULF,"89,873,362",30.48%,2.12
AVXL,"1,465,321",30.55%,26.94
FLNC,"9,519,828",31.25%,4.64
SOUN,"55,985,418",34.23%,3.98
SANA,"7,626,942",34.73%,10.59
PRME,"6,670,684",35.77%,7.61
SYM,"3,197,165",36.17%,9.94
RKT,"24,460,500",47.31%,4.74
