Ticker,Volume,Short Float,Short Ratio
TRON,"1,371,006",15.08%,11.15
AQST,"2,668,133",15.18%,7.36
KURA,"2,134,396",15.23%,7.04
INO,"4,139,079",15.59%,5.12
IRD,"1,461,503",16.02%,11.60
IMCR,"590,251",16.11%,15.04
XNCR,"1,655,225",16.21%,11.38
AMR,"513,991",16.42%,5.96
RIGL,"417,413",17.14%,8.72
PPC,"1,710,533",17.75%,4.65
REAX,"5,009,763",17.83%,6.53
GRAL,"1,349,618",18.32%,10.46
SBET,"15,682,008",19.92%,4.51
RNA,"218,806",20.56%,18.14
DNUT,"3,256,627",20.59%,6.69
CAKE,"1,752,040",20.80%,6.14
DERM,"338,552",20.92%,11.33
CRSP,"2,910,358",20.96%,11.38
ANDG,"3,237,818",21.15%,7.89
TWST,"2,398,616",22.17%,7.80
BBNX,"1,933,847",22.49%,6.62
FDMT,"1,630,879",22.50%,12.99
BLSH,"1,789,026",22.64%,5.22
MMED,"1,424,528",23.13%,5.31
DFDV,"3,206,256",23.90%,6.56
AMCX,"761,714",23.93%,11.01
MUX,"1,316,266",24.06%,10.65
VTS,"579,235",24.24%,13.43
CPB,"10,128,101",25.07%,5.79
IOVA,"43,812,294",25.41%,6.20
BTCT,"151,430,042",25.60%,0.56
PGEN,"7,838,247",25.65%,7.91
ARCT,"2,293,714",27.67%,12.52
ASST,"9,901,701",29.71%,5.40
CABA,"5,738,119",30.63%,8.92
TEM,"20,144,363",31.00%,5.41
PATH,"66,427,994",31.03%,1.84
