Ticker,Volume,Short Float,Short Ratio
XNCR,"1,047,487",15.59%,13.59
MBRX,"330,245",15.67%,4.68
REYN,"1,172,172",15.82%,7.80
COHU,"1,402,425",15.89%,5.50
MRNA,"12,369,070",15.91%,8.72
RXT,"65,143,284",15.93%,0.74
CXT,"1,370,102",16.05%,9.88
ETSY,"3,482,660",16.11%,5.00
H,"1,184,061",16.28%,7.55
SYRE,"1,513,724",16.31%,10.83
MBX,"676,849",16.34%,7.47
RARE,"3,242,945",16.40%,8.07
SDGR,"1,484,099",16.46%,7.75
PZZA,"2,267,114",17.01%,5.25
RZLT,"3,078,696",17.06%,6.71
BIRD,"46,160,591",17.49%,0.17
PRCH,"3,278,100",17.72%,9.00
HNGE,"1,497,432",17.74%,2.98
CLPT,"6,847,188",17.84%,8.20
RNAC,"604,822",17.88%,9.16
AMPG,"5,636,973",18.49%,1.17
QURE,"19,680,475",19.62%,6.36
CAKE,"1,266,180",19.74%,7.35
TGTX,"3,615,223",19.90%,12.96
BHVN,"6,979,755",20.13%,10.57
NUVB,"5,412,461",21.16%,13.20
PK,"5,188,023",21.26%,8.75
HROW,"1,225,512",21.29%,9.11
KLAR,"6,323,254",21.61%,5.25
NBIS,"24,130,225",21.93%,2.49
FBIO,"689,305",22.22%,11.99
TDUP,"3,083,303",22.35%,9.62
ABSI,"6,335,069",24.07%,6.47
BRUN,"1,556,829",24.32%,2.34
UHAL,"316,123",24.56%,7.47
TWST,"1,822,623",24.98%,9.90
SPHR,"1,178,561",26.61%,9.22
CERT,"4,206,446",26.76%,7.18
BCAX,"609,624",26.85%,18.92
NGNE,"250,891",28.30%,22.56
DDD,"5,932,218",29.31%,10.78
SEZL,"990,468",30.96%,7.35
BIRK,"3,189,933",31.00%,6.80
SEI,"3,037,931",31.75%,5.48
ARQQ,"2,768,661",31.92%,3.16
TRIP,"4,165,833",33.04%,8.30
WYFI,"3,499,594",35.41%,2.47
