Ticker,Volume,Short Float,Short Ratio
PRKS,"1,121,463",15.19%,6.70
TSHA,"3,000,994",15.33%,12.89
BTBT,"40,998,060",15.53%,2.28
XNCR,"1,202,420",15.59%,13.25
MBRX,"433,785",15.67%,4.48
EQPT,"2,529,341",15.76%,6.67
REAL,"4,600,141",15.81%,5.05
REYN,"1,497,554",15.82%,7.71
MRNA,"8,322,329",15.91%,8.28
CXT,"1,279,783",16.07%,9.60
AMLX,"1,353,057",16.14%,12.32
H,"993,916",16.28%,7.40
SYRE,"2,804,563",16.31%,10.50
MBX,"660,924",16.35%,7.38
RARE,"2,064,689",16.40%,7.90
TRS,"645,949",16.51%,8.76
OFRM,"550,919",16.52%,8.07
DYN,"2,554,239",16.79%,12.54
ERAS,"8,990,817",17.05%,4.66
RZLT,"3,110,356",17.06%,6.66
CGON,"1,224,007",17.07%,9.08
CGEM,"1,495,235",17.44%,7.77
RGNX,"8,995,095",17.72%,6.18
HNGE,"2,307,335",17.74%,2.90
CLPT,"869,068",17.84%,6.89
RNAC,"327,587",17.88%,8.80
TE,"48,922,965",18.30%,1.41
APGE,"61,234,781",18.48%,10.54
AMPG,"4,184,201",18.49%,1.12
VERA,"1,779,463",18.54%,9.18
GETY,"212,774,213",18.87%,8.51
QURE,"2,794,829",19.67%,5.35
NRIX,"2,212,114",19.74%,10.76
VKTX,"3,319,327",19.83%,10.19
TGTX,"3,950,751",19.90%,12.66
BHVN,"5,770,922",20.13%,9.97
CRMD,"1,956,054",20.14%,11.77
PENG,"5,071,321",20.46%,3.85
RLAY,"4,411,312",20.99%,8.95
NUVB,"4,155,039",21.17%,12.99
PK,"5,245,142",21.27%,8.57
HROW,"830,725",21.30%,8.90
CCCC,"2,992,283",21.34%,7.84
DAVE,"606,416",21.51%,3.54
RIGL,"599,186",21.99%,10.59
FBIO,"538,036",22.22%,11.73
KSS,"5,779,310",22.53%,4.77
BEAM,"2,600,846",22.88%,10.06
AVBP,"749,103",23.10%,15.38
IMVT,"2,764,194",23.72%,10.21
ABSI,"8,342,526",24.07%,6.52
CADL,"2,197,678",24.46%,7.37
UHAL,"286,379",24.56%,7.45
TWST,"2,354,349",24.99%,9.52
PGEN,"8,499,646",25.32%,8.53
FDMT,"1,693,213",26.07%,15.48
BCAX,"831,279",26.85%,17.95
XPOF,"708,575",27.32%,14.98
NGNE,"175,474",28.30%,21.95
SVRA,"2,289,340",28.32%,19.15
SEZL,"731,101",30.96%,7.12
ARQQ,"1,451,131",31.92%,2.56
WYFI,"5,698,368",35.41%,2.31
SPRY,"2,601,689",39.54%,15.24
