Ticker,Volume,Short Float,Short Ratio
LITE,"7,697,836",15.05%,2.56
RVLV,"1,471,974",15.74%,5.73
OLMA,"5,178,540",15.80%,2.80
CGEM,"2,113,612",16.51%,6.88
GRAL,"1,985,182",16.70%,5.30
DMAC,"781,167",16.76%,10.61
SEMR,"4,688,939",16.78%,3.50
IMCR,"404,292",17.28%,28.54
CELC,"1,286,259",17.84%,5.34
MDGL,"567,154",18.09%,10.64
SVRA,"2,400,016",19.68%,11.09
ZIM,"5,629,408",19.86%,5.15
KROS,"1,438,531",20.64%,7.13
BCAX,"778,484",20.76%,10.84
ALT,"3,471,601",21.04%,7.72
ANAB,"1,525,228",27.06%,11.79
NUVB,"11,209,891",28.29%,7.84
VSTM,"2,456,803",29.42%,7.42
TNGX,"4,506,370",37.09%,9.96
