Ticker,Volume,Short Float,Short Ratio
TDAY,"1,374,516",15.19%,13.33
NBR,"405,020",15.23%,3.77
BF-B,"4,960,667",16.19%,9.41
AEHR,"5,004,074",16.23%,5.27
NKTR,"4,258,534",16.40%,3.65
BGS,"1,951,096",16.78%,7.56
RAPT,"7,776,973",18.05%,1.75
GPRE,"2,362,519",18.09%,9.16
WLK,"1,850,367",18.27%,3.90
WTI,"2,287,153",19.29%,11.35
AAP,"2,140,332",19.59%,6.39
DRVN,"1,238,071",19.95%,11.74
CHTR,"2,380,658",20.40%,8.61
ENPH,"8,023,009",20.54%,3.58
CAKE,"1,584,325",20.60%,8.14
AMKR,"5,639,757",20.63%,2.17
CACC,"175,265",20.64%,8.77
TWST,"1,569,419",20.78%,8.12
MNRO,"977,494",21.16%,6.29
ANAB,"1,271,701",21.94%,10.84
PBF,"4,393,226",22.98%,6.45
DCH,"13,899,346",25.36%,6.17
NTST,"1,739,936",26.27%,17.61
ACHC,"11,261,357",29.51%,7.95
MPT,"8,105,342",30.57%,22.54
HPK,"1,142,695",38.63%,10.46
