Ticker,Volume,Short Float,Short Ratio
NBR,"406,970",15.04%,3.59
ATOM,"2,495,310",15.40%,2.33
RCEL,"723,571",15.43%,17.47
ESTA,"1,269,149",15.65%,8.79
AEHR,"2,576,276",16.23%,4.52
SAVA,"2,248,845",16.62%,8.01
BGS,"2,082,300",16.78%,7.21
NKTR,"1,763,332",16.85%,3.03
PVLA,"1,194,306",17.06%,4.95
KNTK,"1,876,004",17.93%,6.29
SEDG,"5,209,481",18.07%,3.44
GPRE,"1,514,249",18.09%,9.09
INO,"2,229,504",18.20%,8.64
WLK,"2,388,087",18.24%,3.98
PSIX,"539,853",18.95%,3.65
WTI,"2,364,662",19.29%,9.50
NTST,"1,958,033",20.04%,14.56
ACLX,"19,207,344",20.37%,5.68
BEAM,"3,742,561",21.32%,10.91
RNAC,"296,300",21.94%,13.11
CABA,"5,842,077",22.29%,6.45
WT,"4,154,330",23.08%,7.30
STOK,"823,390",25.12%,14.11
IOVA,"69,364,307",31.11%,9.44
WULF,"46,124,476",34.48%,3.04
ORIC,"4,663,359",39.20%,14.55
IBRX,"82,601,849",40.92%,4.34
