Ticker,Volume,Short Float,Short Ratio
ERAS,"5,874,856",15.26%,5.16
AMPX,"28,393,913",15.34%,2.31
EOLS,"5,202,993",15.65%,6.45
TDAY,"1,752,343",15.86%,13.44
PENN,"5,273,203",16.01%,4.83
ABX,"615,045",16.35%,10.57
CVI,"1,697,715",16.47%,3.70
INGM,"721,928",16.52%,7.03
WLK,"1,999,518",16.64%,3.77
BCRX,"7,788,591",17.51%,9.27
AEHR,"1,765,265",17.76%,4.09
CGON,"1,698,930",17.83%,8.97
CRSR,"3,261,718",18.16%,3.81
DK,"2,552,422",18.65%,7.20
WTI,"6,077,923",19.40%,7.47
NOG,"2,484,865",19.67%,8.29
MRNA,"13,906,495",19.75%,5.94
GEMI,"3,701,788",19.85%,3.91
GPRE,"1,782,120",19.91%,9.71
RCAT,"20,383,310",20.86%,1.81
DBX,"5,787,906",21.17%,7.23
PBF,"6,131,027",21.88%,5.74
DNTH,"940,778",22.49%,10.57
HNGE,"1,461,036",22.81%,3.29
XTIA,"3,256,287",22.85%,3.74
PDYN,"41,084,963",23.17%,1.97
IEP,"1,704,615",24.98%,11.87
AVBP,"598,125",26.10%,15.40
CELC,"871,802",26.85%,12.89
SOC,"20,039,442",26.91%,4.07
ABR,"5,107,002",27.01%,11.27
BCAX,"950,199",27.74%,16.23
TECX,"471,852",36.16%,9.66
IOVA,"23,445,002",37.37%,9.64
ORIC,"1,671,439",38.81%,13.78
TNGX,"17,982,232",50.98%,16.28
