Ticker,Volume,Short Float,Short Ratio
UWMC,"10,388,564",15.40%,3.81
NKTX,"933,784",15.45%,15.74
LITE,"3,164,129",15.60%,4.45
SION,"260,156",15.64%,20.34
ARQT,"2,006,839",15.76%,8.95
VRDN,"876,457",15.85%,15.67
SBH,"2,071,555",15.91%,8.93
CRMD,"2,456,422",15.97%,4.69
LENZ,"1,290,636",16.09%,9.85
EZPW,"1,023,404",16.11%,10.76
ACLX,"617,271",16.17%,10.92
GCT,"983,920",16.25%,5.23
MIRM,"1,026,254",16.28%,13.66
LGIH,"551,112",16.39%,8.81
BLBD,"764,715",16.57%,10.49
SKIN,"1,099,852",16.97%,11.93
TLRY,"88,337,554",17.08%,4.04
WT,"7,666,171",17.25%,8.37
ARCT,"993,825",17.58%,8.48
AEO,"11,645,771",17.87%,2.48
LYFT,"35,283,090",17.89%,4.14
LRMR,"1,874,136",18.30%,4.74
ABEO,"1,150,788",18.51%,8.66
QURE,"1,360,205",18.89%,7.67
ARRY,"23,835,139",19.39%,3.66
PGEN,"172,783,778",19.53%,11.91
OMER,"2,644,847",19.93%,11.13
WBTN,"1,383,589",20.42%,5.71
TARS,"873,425",21.17%,13.36
APLS,"3,877,345",21.26%,8.99
CRNC,"3,208,690",22.01%,4.47
BE,"12,423,118",22.31%,5.92
SEDG,"13,676,979",22.74%,2.35
OPEN,"412,673,098",23.40%,0.78
STOK,"1,963,443",24.83%,16.80
TEM,"14,624,036",25.58%,1.95
RUN,"76,248,411",25.81%,2.33
DLO,"5,479,683",25.92%,8.83
PGY,"3,284,076",26.17%,3.85
SVRA,"1,698,896",26.35%,11.86
KPTI,"1,619,914",26.72%,16.48
SNDX,"5,077,833",28.95%,10.53
LQDA,"2,829,862",30.13%,7.58
WULF,"107,796,101",30.42%,1.75
CHRS,"1,651,120",30.60%,24.43
VSTM,"2,848,354",31.97%,6.50
SNBR,"906,344",32.43%,9.09
RILY,"1,980,767",36.16%,4.35
