Ticker,Volume,Short Float,Short Ratio
ABX,"1,363,865",15.02%,9.44
NBR,"685,117",15.23%,3.53
ATOM,"16,015,167",15.40%,3.03
PPC,"1,005,148",15.79%,6.85
BLBD,"520,715",17.03%,11.38
AMCX,"883,878",17.56%,12.23
GIII,"489,317",17.81%,14.37
KNTK,"4,221,547",18.02%,6.92
VTS,"412,317",18.52%,13.38
AAP,"1,937,283",19.56%,6.01
NOG,"2,767,761",19.94%,8.70
DRVN,"1,574,970",19.95%,11.91
MRNA,"13,082,696",20.01%,6.08
CAKE,"2,966,261",20.59%,7.88
TWST,"2,338,789",20.80%,8.66
DK,"1,904,487",20.84%,8.77
JBLU,"20,753,579",21.36%,3.42
EZPW,"1,659,591",24.43%,12.52
NTST,"2,237,113",26.17%,14.98
IBRX,"79,269,331",40.89%,4.93
