Ticker,Volume,Short Float,Short Ratio
MIRM,"737,622",15.14%,13.97
COGT,"4,013,344",15.21%,9.07
HZO,"1,011,897",15.24%,7.79
SGMT,"2,005,953",15.50%,2.72
MGY,"4,421,349",15.63%,9.63
DIN,"636,645",15.65%,3.90
ATYR,"3,323,236",16.00%,8.35
BLBD,"627,816",16.13%,11.47
RDDT,"8,754,028",17.06%,2.28
INOD,"3,032,651",17.42%,2.62
RES,"2,901,401",17.68%,10.70
CAR,"2,014,037",18.32%,3.91
CAKE,"1,726,502",18.58%,6.50
LEU,"2,924,083",18.71%,3.11
SMCI,"51,275,663",18.85%,2.02
MUR,"4,187,184",19.50%,7.91
GRAL,"2,219,859",19.83%,4.31
FWRD,"923,013",19.86%,5.42
NOG,"2,693,882",19.87%,10.05
CNX,"3,425,578",20.05%,12.17
GALT,"4,320,437",20.50%,19.00
SMR,"12,218,111",20.75%,2.29
PLAY,"1,865,229",21.00%,5.32
VITL,"1,382,745",21.13%,8.49
AAOI,"13,793,239",21.14%,2.74
TSSI,"4,160,941",21.45%,1.34
RDFN,"7,568,367",21.86%,4.00
VSAT,"3,786,269",22.11%,7.62
CMPO,"1,325,924",22.91%,12.75
PBF,"4,236,964",23.05%,5.47
MP,"13,570,964",23.24%,3.26
QUBT,"32,092,819",23.72%,1.07
NNE,"8,717,069",24.28%,2.28
WTI,"5,947,038",24.54%,13.01
CRSP,"3,040,764",24.81%,9.11
UPST,"6,414,976",25.60%,3.36
CRK,"3,759,983",26.07%,9.05
NN,"1,432,939",26.39%,13.18
STOK,"867,355",26.61%,15.22
TRUP,"696,688",27.02%,14.48
TNGX,"4,981,377",27.08%,7.00
ALT,"7,805,129",27.39%,8.38
ORIC,"1,571,409",27.87%,11.35
ASTS,"23,449,015",28.56%,4.04
LMND,"4,066,180",28.70%,8.31
AVBP,"441,501",29.48%,21.54
GOGO,"2,969,794",29.72%,10.57
PCT,"5,875,280",29.73%,14.74
HPK,"711,030",30.11%,16.56
VERV,"7,555,332",30.18%,4.02
AVXL,"1,609,143",30.33%,26.04
HIMS,"42,078,972",30.37%,1.55
FLNC,"9,031,844",33.45%,5.36
PRME,"5,898,200",34.74%,8.83
ACDC,"1,106,580",36.25%,4.43
SYM,"4,457,321",36.44%,11.18
GRPN,"3,958,254",37.39%,4.67
BYND,"5,189,339",41.06%,14.19
RKT,"21,210,625",41.69%,4.34
