Ticker,Volume,Short Float,Short Ratio
AMC,"34,523,457",15.04%,6.31
MNMD,"1,576,789",15.32%,10.07
BTU,"5,001,864",15.37%,4.01
METC,"4,862,039",15.42%,3.68
REPL,"2,297,908",15.83%,7.69
SRFM,"22,666,535",15.89%,0.49
NMRA,"5,283,510",16.13%,9.59
KLG,"6,886,025",16.25%,6.43
LENZ,"494,289",16.33%,13.54
UUUU,"15,662,288",16.52%,3.28
UMAC,"26,509,400",16.60%,1.04
DPRO,"3,210,948",17.38%,0.88
QS,"55,350,723",17.63%,3.10
OZK,"1,045,250",17.79%,19.68
LEU,"1,241,721",18.42%,2.58
TRIP,"5,334,369",18.85%,5.72
AAP,"3,153,318",19.56%,3.73
GOOS,"1,828,364",19.87%,7.61
RCAT,"42,601,437",20.23%,2.28
KALV,"2,085,084",22.08%,8.45
PBF,"4,327,953",22.64%,5.59
CIFR,"34,969,943",23.80%,2.02
ASTS,"13,363,648",24.53%,3.55
CHH,"506,011",25.07%,14.89
SMLR,"1,186,992",25.26%,2.76
CLSK,"33,663,135",25.75%,2.58
MP,"37,075,581",25.81%,2.78
MARA,"54,618,828",26.01%,2.00
BEAM,"2,296,116",26.82%,11.71
ENVX,"8,395,094",27.53%,8.21
SANA,"5,053,276",29.92%,8.70
BKKT,"512,636",30.01%,3.90
NN,"1,797,453",30.27%,14.95
AVXL,"878,110",30.44%,28.77
CRSP,"2,876,193",30.85%,9.63
FLNC,"5,322,113",32.07%,4.78
NFE,"13,607,431",32.72%,4.77
MBX,"566,164",33.49%,16.05
SYM,"1,817,019",36.76%,9.41
PRME,"6,118,311",39.01%,6.71
IEP,"1,702,865",40.46%,15.76
RILY,"1,355,938",46.32%,7.40
