Ticker,Volume,Short Float,Short Ratio
SGMT,"1,152,250",15.19%,3.69
ACHR,"31,212,365",15.40%,2.29
AGEN,"1,245,561",15.48%,4.21
MODG,"4,088,566",15.66%,7.20
MIRM,"550,833",15.67%,14.69
LWLG,"2,329,371",15.87%,23.09
TYRA,"452,486",15.97%,14.73
SLDB,"1,590,205",15.99%,5.90
AMCX,"774,124",16.12%,9.28
IMCR,"437,781",16.35%,19.32
SDGR,"1,505,114",16.37%,8.46
RCAT,"6,423,146",16.47%,2.21
COGT,"1,849,179",16.56%,10.86
SEZL,"2,537,959",16.59%,2.72
ACLS,"1,483,864",16.59%,7.85
FBIO,"253,520",16.61%,14.31
NUVB,"3,775,141",16.68%,10.36
NVTS,"130,053,292",16.83%,0.90
JBGS,"2,419,080",17.06%,9.00
RIG,"53,687,542",17.65%,3.10
LEU,"934,419",17.71%,3.19
MUR,"3,628,871",18.68%,7.71
NBR,"610,528",19.13%,3.49
AMTX,"1,125,738",19.21%,10.22
INO,"934,526",19.26%,10.73
NRDY,"726,517",20.20%,10.24
MTSR,"2,851,426",20.24%,10.19
ELVN,"596,649",20.29%,19.40
SMR,"16,652,223",20.47%,2.47
TSSI,"2,574,006",20.51%,1.41
PLAY,"2,225,878",20.70%,5.63
DFH,"547,403",21.52%,13.62
FCEL,"2,638,190",22.32%,4.55
PGY,"2,135,112",22.91%,4.58
VSAT,"4,842,340",22.94%,8.81
TEM,"13,450,369",23.01%,1.64
QUBT,"64,977,660",23.07%,1.17
TNGX,"3,418,946",23.34%,6.66
USAR,"4,309,689",23.65%,0.93
AEHR,"926,331",24.87%,9.59
KRUS,"333,891",24.88%,5.00
WTI,"1,831,895",25.00%,17.51
FFAI,"11,142,019",25.10%,3.25
CRSP,"3,273,737",25.44%,9.93
RIOT,"48,085,331",25.56%,2.89
RDW,"3,681,981",25.86%,3.56
PLUG,"209,385,330",26.32%,2.46
ASPI,"3,793,133",26.36%,6.00
LRMR,"1,866,714",26.97%,8.50
ASTS,"16,838,906",27.05%,4.11
INDI,"4,479,902",27.54%,14.66
ALT,"7,735,249",28.25%,8.89
AVBP,"295,962",28.44%,22.67
CRDF,"1,821,741",28.84%,15.33
LMND,"2,665,422",29.06%,8.74
PHAT,"3,464,047",29.53%,4.38
PCT,"3,356,665",30.69%,17.09
SEDG,"4,686,142",31.33%,4.33
RXRX,"46,906,605",33.53%,4.76
GOGO,"2,503,317",33.93%,12.09
APLD,"60,086,340",38.97%,1.36
ACDC,"1,058,752",41.85%,5.42
AIRS,"4,119,491",57.32%,14.30
IBRX,"16,292,403",80.31%,8.63
