Ticker,Volume,Short Float,Short Ratio
UWMC,"12,069,549",15.30%,3.69
RDDT,"12,978,119",15.32%,2.31
MCRB,"130,131",15.57%,8.43
LITE,"3,361,617",15.60%,4.36
SION,"430,065",15.78%,19.70
CRMD,"4,457,057",15.97%,4.57
LENZ,"462,115",16.20%,9.14
GCT,"986,124",16.25%,5.18
MLYS,"1,099,870",16.39%,8.61
BLBD,"668,817",16.57%,10.07
GES,"13,066,640",17.46%,7.48
ARCT,"563,704",17.58%,8.04
MBOT,"4,107,203",18.08%,4.62
ABEO,"1,018,168",18.45%,8.90
STEM,"651,646",18.77%,2.82
ARRY,"11,212,267",19.39%,3.51
PGEN,"8,854,678",19.53%,5.10
WBTN,"813,322",20.42%,5.48
YOU,"1,904,046",20.55%,11.29
W,"7,757,402",20.56%,4.35
TARS,"816,721",21.10%,13.28
BE,"14,690,631",22.06%,5.70
VITL,"1,651,965",22.65%,8.60
OPEN,"240,233,531",23.40%,0.72
TEM,"13,775,861",24.85%,1.92
STOK,"852,454",24.89%,15.95
CMPO,"1,578,715",25.21%,12.43
SVRA,"1,891,677",25.24%,11.65
DLO,"2,370,677",25.92%,8.29
KPTI,"312,419",26.72%,13.66
DNTH,"340,544",27.33%,19.18
LMND,"2,830,210",29.54%,6.27
VSTM,"4,058,586",30.16%,6.45
WULF,"65,401,787",32.03%,1.62
SNBR,"1,307,780",36.98%,8.89
