Ticker,Volume,Short Float,Short Ratio
LAC,"64,271,203",15.06%,0.96
QMCO,"3,039,964",15.10%,1.15
BTBT,"40,326,109",15.14%,1.30
QURE,"4,121,036",15.15%,2.74
CAMT,"598,574",15.26%,9.90
ARQT,"2,472,855",15.32%,9.05
ODP,"1,567,917",15.33%,5.63
CLF,"54,467,055",15.47%,3.28
DNA,"3,148,665",15.48%,3.77
LXRX,"3,057,724",15.53%,10.45
HUT,"8,668,264",15.55%,2.61
OLMA,"939,946",15.59%,9.88
IONQ,"40,493,494",15.67%,1.84
PII,"1,676,815",15.76%,5.91
BTSG,"4,674,867",15.80%,5.52
CAN,"68,737,864",15.85%,0.90
SION,"431,851",16.06%,17.30
GOLF,"418,875",16.07%,12.11
ACLX,"528,280",16.23%,13.21
UAMY,"21,688,609",16.62%,2.28
RCUS,"1,202,923",16.66%,13.13
CIFR,"64,983,619",16.88%,1.30
ORIC,"1,977,467",17.02%,8.00
MVST,"8,387,445",17.15%,4.82
PACB,"8,050,827",17.23%,6.69
OCGN,"7,338,507",17.60%,12.92
SKYT,"1,843,938",17.61%,3.33
CRVS,"1,535,301",17.78%,16.04
ASAN,"5,223,787",17.79%,3.82
BCAX,"514,426",18.31%,14.20
SMCI,"44,685,906",18.52%,2.84
ACHR,"88,401,370",18.66%,2.58
IMNM,"1,834,211",18.77%,12.75
SPCE,"5,541,969",19.00%,2.84
RCAT,"11,631,711",19.13%,1.66
QBTS,"83,390,923",19.17%,1.30
CORZ,"20,230,405",19.34%,3.54
BLNK,"12,615,493",19.38%,4.60
TSHA,"5,837,480",19.51%,7.70
CADL,"1,978,734",19.68%,9.24
ABCL,"10,144,948",19.68%,7.79
TARS,"731,155",19.77%,11.19
SANA,"5,771,710",19.95%,5.70
POWL,"294,645",19.96%,7.45
FIG,"27,120,747",19.99%,0.77
ASTS,"43,202,933",20.21%,3.72
SLS,"2,767,911",20.26%,9.19
TMC,"15,848,688",20.42%,2.89
PLSE,"243,247",20.44%,13.60
CLSK,"43,284,068",20.48%,2.19
LENZ,"719,151",20.58%,9.54
PRME,"6,035,137",20.86%,4.68
PCT,"2,831,242",20.96%,12.99
WTI,"3,207,134",21.47%,14.30
SRRK,"4,284,300",21.69%,8.12
TWST,"2,438,734",22.24%,8.09
APGE,"1,154,420",22.61%,13.96
NGNE,"291,477",23.41%,18.80
CRK,"2,878,279",23.43%,6.89
AVBP,"433,678",23.68%,22.29
BKSY,"4,025,893",23.94%,3.06
CGON,"1,893,807",24.17%,11.79
STOK,"4,446,359",24.74%,12.20
BTDR,"8,726,609",25.39%,4.95
ABSI,"8,662,476",25.40%,5.99
SERV,"10,693,191",25.46%,1.54
VUZI,"2,859,148",25.81%,7.93
LUNR,"11,986,805",27.25%,3.73
TEM,"13,163,542",27.34%,2.71
CRSP,"5,858,474",27.65%,8.21
NVTS,"71,311,534",28.04%,1.97
KRRO,"376,523",28.05%,7.64
SEI,"5,663,158",28.18%,3.81
FLNC,"5,891,258",28.74%,3.96
SMMT,"4,121,979",28.82%,8.62
DDD,"4,153,382",29.32%,8.75
INDI,"4,702,037",29.62%,14.12
EOSE,"27,083,534",30.55%,5.13
SOUN,"99,845,945",32.43%,1.94
PLUG,"147,936,841",32.54%,3.98
TSSI,"3,105,785",33.24%,1.62
NTLA,"17,067,926",33.61%,6.46
DPRO,"6,096,964",36.40%,0.37
ANAB,"665,990",36.76%,16.59
AIRS,"1,038,201",37.99%,7.79
RXRX,"93,500,754",39.66%,4.92
ZBIO,"1,009,382",53.84%,26.20
DVLT,"70,512,243",71.52%,0.18
