Ticker,Volume,Short Float,Short Ratio
IMAX,"2,514,005",15.00%,5.88
DIN,"902,803",15.35%,4.06
VSCO,"3,374,029",15.91%,4.55
LITE,"4,499,544",16.82%,2.73
CGEM,"1,674,342",16.94%,6.02
BKV,"747,059",17.04%,3.72
URBN,"3,175,917",17.24%,4.49
NRDY,"1,007,363",17.35%,11.55
TRVI,"3,025,827",17.65%,7.05
FLG,"6,298,249",18.42%,11.39
SYRE,"861,972",18.47%,14.55
ABL,"1,227,478",18.72%,8.68
TMDX,"1,083,530",20.79%,6.98
CNX,"1,919,443",21.32%,14.94
ZIM,"5,556,339",21.35%,5.35
SVRA,"3,713,772",21.40%,10.69
TTEC,"534,848",21.90%,13.69
ALT,"4,372,935",22.50%,8.23
KSS,"6,610,859",25.81%,5.03
SYM,"2,702,208",26.91%,5.71
PLAY,"1,575,547",26.99%,5.97
AVBP,"350,711",27.54%,21.71
ULCC,"5,036,370",33.61%,7.06
SNBR,"1,330,920",40.76%,10.68
