Ticker,Volume,Short Float,Short Ratio
KD,"5,839,491",15.07%,7.42
PLSE,"684,997",15.59%,8.14
VSXY,"2,640,140",15.66%,4.79
CBC,"788,484",16.13%,7.21
LRN,"1,080,397",16.32%,8.31
FIRY,"21,677,130",16.66%,2.52
CURB,"2,089,711",16.89%,15.17
GCT,"798,519",17.25%,6.58
NCLH,"21,760,238",18.01%,4.05
TAP,"3,734,507",18.49%,8.49
EPAM,"2,538,743",18.93%,4.88
DUOL,"1,530,582",18.96%,4.91
MTN,"1,414,131",19.36%,8.61
VIA,"1,093,244",19.49%,6.64
CAKE,"1,568,188",19.49%,6.58
SBET,"11,347,444",20.21%,4.43
LBRX,"290,610",20.52%,17.18
ANDG,"489,515",20.63%,8.48
ARDT,"608,239",20.64%,8.36
DBX,"5,852,885",20.66%,7.21
SBH,"1,662,758",21.31%,12.82
WIX,"1,790,742",21.80%,4.95
MMED,"1,757,519",24.44%,6.39
BOBS,"2,222,555",24.52%,6.87
CERT,"5,055,919",27.72%,7.23
FOUR,"1,886,404",28.05%,9.90
LVWR,"29,695,287",31.89%,0.98
GRND,"1,845,734",36.60%,5.38
LCID,"39,842,284",37.82%,3.41
ASAN,"9,440,746",39.51%,5.70
