Ticker,Volume,Short Float,Short Ratio
RLAY,"4,421,453",15.09%,7.61
SYRE,"799,459",15.55%,13.63
AEHR,"5,292,894",15.58%,2.52
CARS,"1,501,598",16.33%,6.22
FC,"391,022",16.90%,7.95
TERN,"28,802,274",17.50%,4.04
INGM,"1,284,162",17.70%,3.92
BMEA,"5,615,282",18.04%,9.73
XPOF,"835,147",18.51%,9.17
SLNO,"17,359,964",18.82%,3.57
ELVN,"3,054,826",18.83%,6.18
CGON,"1,697,831",19.82%,7.85
TRVI,"1,445,343",19.94%,11.87
HTZ,"23,725,129",20.76%,10.10
SPCE,"18,570,344",20.95%,4.24
CAR,"5,715,291",23.52%,9.20
BKSY,"3,155,447",23.68%,4.59
BCAX,"797,805",24.65%,17.40
KRUS,"399,437",25.99%,6.21
LOVE,"491,556",28.02%,12.63
WEST,"369,790",28.96%,19.56
BETR,"557,375",32.73%,5.48
KALV,"1,257,488",51.54%,18.03
