Ticker,Volume,Short Float,Short Ratio
SION,"900,047",15.00%,12.55
AMC,"37,600,846",15.34%,2.53
PRAX,"689,349",15.47%,8.68
HURA,"2,726,596",15.63%,4.08
AUR,"17,497,372",15.65%,10.76
RCEL,"593,211",15.67%,16.85
STAA,"2,058,423",15.72%,5.43
PEB,"3,183,338",16.03%,7.63
SYRE,"1,670,949",16.23%,12.68
OPTX,"2,352,316",16.51%,1.02
KURA,"1,703,638",16.59%,9.75
RLAY,"4,088,624",16.68%,7.93
VERA,"1,249,896",16.99%,8.27
DYN,"2,279,825",17.04%,9.51
SLNO,"4,267,156",17.05%,2.69
KOD,"1,344,501",17.16%,9.08
BGS,"2,314,673",18.06%,6.21
CHPT,"1,800,689",18.22%,8.15
TRVI,"1,434,634",18.55%,11.24
TSSI,"2,409,284",18.61%,2.83
IREN,"46,575,878",18.70%,1.47
UHAL,"277,070",18.82%,6.52
BMEA,"1,544,761",18.96%,9.40
PENG,"2,153,064",18.99%,7.74
PSIX,"886,667",19.00%,2.72
MUX,"1,261,478",19.26%,7.87
MED,"457,971",19.34%,8.06
CRWV,"45,349,718",20.19%,2.34
PK,"4,982,353",20.24%,9.52
FUN,"2,181,238",20.52%,9.34
DNTH,"1,140,607",20.56%,8.47
CORZ,"15,736,888",20.58%,5.18
NBIS,"21,880,252",20.88%,2.68
WT,"6,477,077",21.29%,6.89
RIGL,"413,678",21.30%,11.04
HTZ,"13,675,177",21.45%,8.97
SLNH,"13,926,067",21.64%,3.95
TRON,"1,076,641",21.66%,7.21
JBLU,"44,898,967",22.62%,2.78
IONQ,"66,915,153",22.65%,3.82
ASST,"4,509,103",22.72%,3.12
TWST,"2,936,367",24.15%,11.26
BEAM,"2,191,361",25.15%,11.97
BCAX,"823,602",25.39%,17.89
CRSP,"2,100,150",25.39%,12.06
CAR,"5,902,398",26.13%,7.09
OXM,"336,857",26.91%,11.22
PCT,"4,891,268",28.73%,10.88
QUBT,"22,838,896",28.98%,4.63
ANDG,"323,422",29.05%,9.86
APLD,"37,763,491",29.82%,3.23
CHH,"831,195",30.19%,12.31
SEI,"3,901,697",30.57%,4.24
WULF,"34,112,382",35.89%,3.05
BTDR,"8,999,506",38.05%,5.51
TNGX,"3,496,851",41.30%,12.17
WOLF,"1,919,859",43.40%,6.25
KALV,"1,458,689",54.00%,21.57
