Ticker,Volume,Short Float,Short Ratio
HRMY,"1,303,293",15.15%,8.30
GPRO,"7,638,039",15.17%,3.08
ACDC,"1,971,655",15.42%,3.24
PBI,"5,992,478",15.74%,7.86
DFTX,"1,961,437",15.75%,8.60
LFMD,"1,727,548",15.75%,5.26
ERAS,"9,447,575",16.00%,5.66
PENN,"11,291,366",16.36%,4.92
GFS,"4,631,783",16.38%,4.37
INV,"3,681,384",17.02%,4.95
OKLO,"31,624,908",17.07%,2.47
SKLZ,"29,104,247",17.08%,14.24
AESI,"5,845,252",18.02%,3.61
EZPW,"936,566",18.50%,11.21
IREN,"57,408,520",18.54%,1.51
TSSI,"1,710,734",18.66%,2.88
MPLT,"561,935",18.69%,6.27
UHAL,"237,836",18.80%,6.40
QS,"112,448,844",18.92%,6.88
TGTX,"1,862,715",19.54%,15.58
CORZ,"16,735,067",20.50%,4.99
INBX,"838,415",20.70%,8.11
CHTR,"3,601,028",20.84%,9.27
NVTS,"53,223,180",20.88%,1.87
ABCL,"8,138,788",21.55%,14.23
URGN,"927,154",21.67%,10.33
BKSY,"1,866,744",22.32%,4.00
IONQ,"35,695,787",22.64%,3.19
WTI,"9,921,007",23.37%,2.95
LEU,"1,805,759",23.46%,4.37
RUM,"3,785,947",23.68%,11.51
TWST,"1,739,606",24.13%,10.86
ANDG,"340,353",24.96%,9.76
ALMU,"1,808,676",25.07%,3.21
CADL,"2,258,359",25.17%,10.95
BEAM,"2,691,963",25.19%,12.29
ABSI,"4,038,422",28.22%,10.09
PCT,"4,463,657",28.74%,11.60
APLD,"55,214,498",29.98%,3.36
LOVE,"345,914",30.66%,13.16
WULF,"35,999,174",31.34%,2.90
VELO,"4,103,106",31.95%,1.71
INDI,"7,554,426",33.07%,15.21
HIMS,"44,668,721",34.59%,1.86
LFVN,"922,662",34.74%,21.09
NTLA,"5,472,634",34.75%,9.74
WOLF,"4,840,922",43.40%,5.29
