Ticker,Volume,Short Float,Short Ratio
VG,"13,181,081",15.04%,6.42
POWL,"312,936",15.20%,5.99
OCGN,"6,998,455",15.27%,11.76
EWTX,"2,390,516",15.29%,8.61
LQDA,"2,426,913",15.46%,5.35
RZLV,"30,971,976",15.75%,1.58
RIOT,"27,625,591",15.84%,2.66
MP,"12,317,343",16.30%,2.13
UWMC,"18,477,398",16.31%,3.24
RES,"2,179,008",16.58%,9.46
UMAC,"5,491,745",17.22%,1.70
IREN,"38,509,139",17.24%,1.32
CMPX,"6,441,385",17.44%,10.74
DNTH,"1,235,665",17.90%,9.11
TSSI,"2,934,056",17.91%,2.74
KULR,"18,626,948",18.21%,4.34
WLK,"1,600,484",18.56%,4.17
CWH,"3,058,333",18.65%,5.09
WT,"3,714,550",18.67%,7.37
MRNA,"19,451,358",19.12%,6.21
ELVN,"1,139,973",19.22%,9.43
IMVT,"1,804,513",19.29%,8.96
SATS,"12,945,485",19.33%,5.45
AHL,"445,757",19.33%,11.32
WTI,"2,907,489",19.41%,13.48
CRML,"59,343,223",19.45%,0.73
BTDR,"13,684,495",19.68%,3.19
AZ,"616,641",19.73%,5.49
ANAB,"580,004",19.89%,9.50
UAMY,"18,318,790",20.06%,1.74
PTLO,"3,560,601",20.49%,5.03
MNMD,"2,053,127",20.50%,7.39
APGE,"1,064,301",21.48%,10.06
TMDX,"921,375",21.83%,8.44
DFDV,"2,247,742",22.18%,2.92
BEAM,"2,340,834",22.18%,9.62
CADL,"1,306,690",22.38%,11.53
RCAT,"18,153,774",22.49%,2.45
WYFI,"2,309,535",23.97%,2.05
LUNR,"14,104,728",24.24%,2.90
BKKT,"2,513,968",24.46%,2.32
CHH,"729,338",24.81%,9.03
RH,"1,063,629",25.14%,3.74
PDYN,"3,284,511",25.20%,4.38
GLSI,"643,810",25.41%,4.97
CGON,"1,099,404",25.49%,12.86
EOSE,"38,393,899",25.57%,3.75
PCT,"11,738,216",25.81%,11.24
AEVA,"3,782,449",26.14%,3.94
PROP,"3,172,097",27.07%,5.09
PRME,"4,259,674",27.36%,6.71
CBRL,"2,032,774",27.40%,3.31
RILY,"3,849,155",29.65%,4.76
SNBR,"980,531",33.70%,7.06
SLS,"7,845,012",35.04%,6.34
NVAX,"7,498,457",35.35%,13.97
RDW,"26,365,251",36.02%,1.97
IBRX,"45,440,612",36.48%,10.48
ORIC,"5,032,904",39.63%,16.12
TNGX,"5,078,334",45.09%,11.83
